-DOCSTART- -X- -X- O U
the DT B-NP O U
selection NN I-NP O U
of IN B-PP O U
wlbridbt NNP B-NP B-PER M-3
, , O O U
known VBN B-VP O U
to TO I-VP O U
be VB I-VP O U
a DT B-NP O U
strong JJ I-NP O U
supporter NN I-NP O U
of IN B-PP O U
alliance NN B-NP O U
's POS B-NP O U
integration NN I-NP O U
of IN B-PP O U
former JJ B-NP O U
3eveit-bloo JJ I-NP B-MISC M-3
countries NNS I-NP O U
. . O O U

" " O O U
The DT B-NP O U
nomination NN I-NP O U
... : O O U

is VBZ B-VP O U
a DT B-NP O U
clear JJ I-NP O U
signal NN I-NP O U
that IN B-SBAR O U
one CD B-NP O U
key NN I-NP O U
of IN B-PP O U
the DT B-NP O U
lines NNS I-NP O U
of IN B-PP O U
foreign JJ B-NP O U
policy NN I-NP O U
will MD B-VP O U
be VB I-VP O U
the DT B-NP O U
strengthening NN I-NP O U
of IN B-PP O U
the DT B-NP O U
tmns-At!antic JJ I-NP B-MISC M-3
cooperation NN I-NP O U
, , O O U
a DT B-NP O U
creation NN I-NP O U
of IN B-PP O U
strategic JJ B-NP O U
partnership NN I-NP O U
between IN B-PP O U
Bnrooe NNP B-NP B-LOC M-3
and CC O O U
the DT B-NP O U
il3 NNP I-NP B-LOC M-2
, , O O U
" " O O U
Foreign NNP B-NP O U
Minister NNP I-NP O U
Joaot NNP I-NP B-PER M-3
Ziclerieo NNP I-NP I-PER M-3
told VBD B-VP O U
Reuters NNP B-NP B-ORG U
. . O O U

" " O O U
( ( O O U
plbrlglit NN B-NP B-PER M-3
) ) O O U
is VBZ B-VP O U
a DT B-NP O U
convinced VBN B-VP O U
advocate NN B-NP O U
of IN B-PP O U
xAYG NNP B-NP B-ORG M-3
enlargement NN B-NP O U
and CC O O U
of IN B-PP O U
stabilisation NN B-NP O U
of IN B-PP O U
security NN B-NP O U
structures NNS I-NP O U
. . O O U
" " O O U

Czech JJ B-NP B-LOC U
ambassador NN I-NP O U
to TO B-PP O U
the DT B-NP O U
United NNP I-NP B-ORG U
Natiboc NNPS I-NP I-ORG M-3
, , O O U
Rure! NNP B-NP B-PER M-3
Kevanals NNP I-NP I-PER M-3
, , O O U
told VBD B-VP O U
the DT B-NP O U
daily JJ I-NP O U
M!sla NNP I-NP B-ORG M-3
Fcohia NNP I-NP I-ORG M-3
Onoc NNP I-NP I-ORG M-3
that IN B-SBAR O U
v!brigh1 NNP B-NP B-PER M-3
" " O O U
is VBZ B-VP O U
a DT B-NP O U
little JJ I-NP O U
light NN I-NP O U
in IN B-PP O U
our PRP$ B-NP O U
diplomatic JJ I-NP O U
heaven NN I-NP O U
, , O O U
" " O O U
but CC O O U
warned VBD B-VP O U
against IN B-PP O U
expecting VBG B-VP O U
her PRP B-NP O U
to TO B-VP O U
exert VB I-VP O U
any DT B-NP O U
influence NN I-NP O U
in IN B-PP O U
favour NN B-NP O U
of IN B-PP O U
the DT B-NP O U
szesns NNPS I-NP B-MISC M-3
. . O O U

-DOCSTART- -X- -X- O U

liAOTO NNP B-NP B-ORG M-3
RGnAeIA NNP I-NP I-ORG M-3
AFTERNOON NNP I-NP O U
HEALINES NNP I-NP O U
AT NNP I-NP O U
4 CD I-NP O U
PM NNP I-NP O U
. . O O U

13ilCHwREST RB B-NP B-LOC M-3
1996-12-06 CD I-NP O U

Kulio NNP B-NP B-ORG M-3
Komahis NNP I-NP I-ORG M-3
news NN I-NP O U
headlines NNS I-NP O U
: : O O U

* SYM O O U
The DT B-NP O U
Demcorstic NNP I-NP B-MISC M-3
Cohyenfion NNP I-NP I-MISC M-3
signed VBD B-VP O U
an DT B-NP O U
agreement NN I-NP O U
on IN B-PP O U
government NN B-NP O U
and CC I-NP O U
parliamentary JJ I-NP O U
support NN I-NP O U
with IN B-PP O U
its PRP$ B-NP O U
coalition NN I-NP O U
partners NNS I-NP O U
the DT B-NP O U
Social JJ I-NP B-ORG U
Democmtio JJ I-NP I-ORG M-3
Union NNP I-NP I-ORG U
and CC O O U
the DT B-NP O U
Huogaciar NNP I-NP B-ORG M-3
Dcnlocrafic NNP I-NP I-ORG M-3
Union NNP I-NP I-ORG U
( ( O O U
UOaB NNP B-NP B-ORG M-3
) ) O O U
. . O O U

The DT B-NP O U
ceremony NN I-NP O U
was VBD B-VP O U
attended VBN I-VP O U
by IN B-PP O U
President NNP B-NP O U
EnU NNP I-NP B-PER M-3
Coosturtinescu NNP I-NP I-PER M-3
. . O O U

* SYM O O U
The DT B-NP O U
three CD I-NP O U
parties NNS I-NP O U
in IN B-PP O U
the DT B-NP O U
government NN I-NP O U
coalition NN I-NP O U
have VBP B-VP O U
committed JJ B-ADJP O U
themselves PRP B-NP O U
to TO B-PP O U
a DT B-NP O U
real JJ I-NP O U
reform NN I-NP O U
of IN B-PP O U
Kornaniu NNP B-NP B-LOC M-3
's POS B-NP O U
economy NN I-NP O U
, , O O U
Con8turtinescu NNP B-NP B-PER M-3
said VBD B-VP O U
after IN B-SBAR O U
the DT B-NP O U
ceremony NN I-NP O U
. . O O U

* SYM O O U
The DT B-NP O U
UOdB NNP I-NP B-ORG M-3
wants VBZ B-VP O U
to TO I-VP O U
contribute VB I-VP O U
to TO B-PP O U
social JJ B-NP O U
reform NN I-NP O U
and CC O O U
economic JJ B-NP O U
revival NN I-NP O U
in IN B-PP O U
Romania NNP B-NP B-LOC U
, , O O U
union NN B-NP O U
leader NN I-NP O U
barhq NNP I-NP B-PER M-3
0e!s NNP I-NP I-PER M-3
said VBD B-VP O U
. . O O U

* SYM O O U
The DT B-NP O U
international JJ I-NP O U
airport NN I-NP O U
in IN B-PP O U
Timisoara NN B-NP B-LOC U
and CC O O U
the DT B-NP O U
domestic JJ I-NP O U
airports NNS I-NP O U
in IN B-PP O U
Anul NNP B-NP B-LOC M-3
, , O O U
dmdea NNP B-NP B-LOC M-3
and CC I-NP O U
3ihio NNP I-NP B-LOC M-3
were VBD B-VP O U
closed JJ B-ADJP O U
due RB B-PP O U
to TO B-PP O U
fog NN B-NP O U
. . O O U

-- : O O U
8ucharcsi NNP B-NP B-ORG M-3
Newsroom NNP I-NP I-ORG U
40-1 NNP I-NP O U
3120264 CD I-NP O U

-DOCSTART- -X- -X- O U

m2EdH NNP B-NP B-MISC M-3
VICE-PM NNP I-NP O U
SEES NNP I-NP O U
WIDER NNP I-NP O U
DEBATE NNP I-NP O U
AT NNP I-NP O U
PARTY NNP I-NP O U
CONGRESS NNP I-NP O U
. . O O U

PBoGilE NNP B-NP B-LOC M-3
1996-12-06 CD I-NP O U

Saturday NNP B-NP O U
's POS B-NP O U
national JJ I-NP O U
congress NN I-NP O U
of IN B-PP O U
the DT B-NP O U
ruling VBG I-NP O U
Czcrb JJ I-NP B-ORG M-3
djvjc NNP I-NP I-ORG M-3
Dernocmtic NNP I-NP I-ORG M-3
Puctv NNP I-NP I-ORG M-3
( ( O O U
dO3 NNP B-NP B-ORG M-3
) ) O O U
will MD B-VP O U
discuss VB I-VP O U
making VBG I-VP O U
the DT B-NP O U
party NN I-NP O U
more JJR B-ADJP O U
efficient JJ I-ADJP O U
and CC I-ADJP O U
transparent JJ I-ADJP O U
, , O O U
Foreign NNP B-NP O U
Minister NNP I-NP O U
and CC I-NP O U
dO3 NNP I-NP B-ORG M-3
vice-chairman NN I-NP O U
Jbsot NNP I-NP B-PER M-3
Zie!eriieo NNP I-NP I-PER M-3
, , O O U
said VBD B-VP O U
on IN B-PP O U
Friday NNP B-NP O U
. . O O U

" " O O U
Modernisation NNP B-NP O U
and CC O O U
more RBR B-ADJP O U
profesionalism NN B-NP O U
of IN B-PP O U
the DT B-NP O U
party NN I-NP O U
's POS B-NP O U
structure NN I-NP O U
, , O O U
having VBG B-VP O U
financing NN B-NP O U
of IN B-PP O U
the DT B-NP O U
party NN I-NP O U
be VB B-VP O U
more RBR B-ADJP O U
transparent JJ I-ADJP O U
... : O O U

are VBP B-VP O U
absolutely RB B-NP O U
fundamental JJ I-NP O U
, , I-NP O U
" " O O U
Zieleniec NNP B-NP B-PER U
, , O O U
who WP B-NP O U
is VBZ B-VP O U
also RB I-VP O U
vice-premier NN B-NP O U
in IN B-PP O U
the DT B-NP O U
government NN I-NP O U
, , O O U
told VBD B-VP O U
Keotors NNP B-NP B-ORG M-3
. . O O U

He PRP B-NP O U
said VBD B-VP O U
after IN B-PP O U
June NNP B-NP O U
general JJ I-NP O U
elections NNS I-NP O U
in IN B-PP O U
which WDT B-NP O U
the DT B-NP O U
ruling NN I-NP O U
three-party JJ I-NP O U
coalition NN I-NP O U
lost VBD B-VP O U
its PRP$ B-NP O U
parliamentary JJ I-NP O U
majority NN I-NP O U
, , O O U
the DT B-NP O U
dO3 NNP I-NP B-ORG M-3
executive NN I-NP O U
, , O O U
led VBN B-VP O U
by IN B-PP O U
Prime NNP B-NP O U
Minister NNP I-NP O U
Vaclav NNP I-NP B-PER U
Klsac NNP I-NP I-PER M-3
, , O O U
had VBD B-VP O U
developed VBN I-VP O U
proposals NNS B-NP O U
on IN B-PP O U
these DT B-NP O U
subjects NNS I-NP O U
to TO B-VP O U
present VB I-VP O U
at IN B-PP O U
the DT B-NP O U
congress NN I-NP O U
on IN B-PP O U
Saturday NNP B-NP O U
in IN B-PP O U
the DT B-NP O U
Cvesn JJ I-NP B-LOC M-3
second JJ I-NP O U
city NN I-NP O U
Bme NNP B-NP B-LOC M-3
. . O O U

" " O O U
I PRP B-NP O U
am VBP B-VP O U
convinced VBN I-VP O U
, , O O U
that IN B-SBAR O U
the DT B-NP O U
congress NN I-NP O U
will MD B-VP O U
tackle VB I-VP O U
these DT B-NP O U
proposals NNS I-NP O U
, , O O U
" " O O U
he PRP B-NP O U
said VBD B-VP O U
. . O O U

The DT B-NP O U
dO3 NNP I-NP B-ORG M-3
, , O O U
a DT B-NP O U
party NN I-NP O U
in IN B-PP O U
which WDT B-NP O U
Rluas NNP B-NP B-PER M-3
often RB B-ADVP O U
tries VBZ B-VP O U
to TO I-VP O U
emulate VB I-VP O U
the DT B-NP O U
style NN I-NP O U
of IN B-PP O U
former JJ B-NP O U
Erittsn NNP I-NP B-MISC M-3
Prime NNP I-NP O U
Minister NNP I-NP O U
Marlaro1 NNP I-NP B-PER M-3
Yhatrhec NNP I-NP I-PER M-3
, , O O U
has VBZ B-VP O U
been VBN I-VP O U
in IN B-PP O U
control NN B-NP O U
of IN B-PP O U
jzooh NNP B-NP B-LOC M-3
politics NNS I-NP O U
since IN B-PP O U
winning VBG B-NP O U
general JJ I-NP O U
elections NNS I-NP O U
in IN B-PP O U
1992 CD B-NP O U
. . O O U

Ziclenios VBN B-VP B-PER M-3
in IN B-PP O U
the DT B-NP O U
summer NN I-NP O U
led VBD B-VP O U
calls NNS B-NP O U
for IN B-PP O U
the DT B-NP O U
party NN I-NP O U
and CC O O U
its PRP$ B-NP O U
leadership NN I-NP O U
to TO B-VP O U
listen VB I-VP O U
to TO B-PP O U
more RBR B-NP O U
diverse JJ I-NP O U
opinions NNS I-NP O U
, , O O U
a DT B-NP O U
thinly-veiled JJ I-NP O U
criticism NN I-NP O U
of IN B-PP O U
Rlsu9 NNP B-NP B-PER M-3
who WP B-NP O U
has VBZ B-VP O U
spearheaded VBN I-VP O U
the DT B-NP O U
country NN I-NP O U
's POS B-NP O U
post-Cemmurisi JJ I-NP B-MISC M-3
economic JJ I-NP O U
reforms NNS I-NP O U
. . O O U

The DT B-NP O U
party NN I-NP O U
, , O O U
led VBN B-VP O U
by IN B-PP O U
the DT B-NP O U
vigorously-confident NN I-NP O U
Klaus NNP I-NP B-PER U
, , O O U
took VBD B-VP O U
32 CD B-NP O U
of IN B-PP O U
81 CD B-NP O U
seats NNS I-NP O U
after IN B-PP O U
late JJ B-NP O U
November NNP I-NP O U
runoff NN I-NP O U
elections NNS I-NP O U
to TO B-PP O U
the DT B-NP O U
new JJ I-NP O U
upper JJ I-NP O U
house NN I-NP O U
of IN B-PP O U
Czcsb JJ B-NP B-LOC M-3
parliament NN I-NP O U
. . O O U

But CC O O U
after IN B-SBAR O U
the DT B-NP O U
first JJ I-NP O U
round JJ I-NP O U
vote NN I-NP O U
a DT I-NP O U
week NN I-NP O U
before RB B-ADVP O U
, , O O U
the DT B-NP O U
GO3 NNP I-NP B-ORG M-3
had VBD B-VP O U
the DT B-NP O U
potential NN I-NP O U
to TO B-VP O U
win VB I-VP O U
as RB B-NP O U
many JJ I-NP O U
79 CD I-NP O U
seats NNS I-NP O U
. . O O U

Klaus NNP B-NP B-PER U
and CC O O U
his PRP$ B-NP O U
coalition NN I-NP O U
lost VBD B-VP O U
its PRP$ B-NP O U
majority NN I-NP O U
in IN B-PP O U
parliament NN B-NP O U
in IN B-PP O U
June NNP B-NP O U
lower RBR B-ADVP O U
house NN B-NP O U
elections NNS I-NP O U
after IN B-PP O U
the DT B-NP O U
left-wing JJ I-NP O U
opposition NN I-NP O U
consolidated VBD B-VP O U
, , O O U
putting VBG B-VP O U
the DT B-NP O U
centre-left JJ I-NP O U
Social NNP I-NP B-MISC U
Democrats NNPS I-NP I-MISC U
in IN B-PP O U
a DT B-NP O U
strong JJ I-NP O U
second-place JJ I-NP O U
position NN I-NP O U
. . O O U

-- : B-NP O U
Pcsgae NNP I-NP B-ORG M-3
Newsroom NNP I-NP I-ORG U
42-2-2423-0003 NNS I-NP O U

-DOCSTART- -X- -X- O U

FOIAiD NNP B-NP B-LOC M-3
GOT NNP O O U
MONEY NNP B-NP O U
FROM NNP I-NP O U
POST-WAR NNP I-NP O U
3mI3S NNP I-NP B-MISC M-3
ACCOUNTS NNS I-NP O U
. . O O U

uarsln NNP B-NP B-PER M-3
Gmjowski NNP I-NP I-PER M-3

dtBSAW NNP B-NP B-LOC M-3
1996-12-06 CD I-NP O U

Poland NNP B-NP B-LOC U
said VBD B-VP O U
on IN B-PP O U
Friday NNP B-NP O U
that IN B-SBAR O U
3wts5 JJ B-NP B-MISC M-3
bank NN I-NP O U
accounts NNS I-NP O U
, , O O U
which WDT B-NP O U
in IN B-PP O U
many JJ B-NP O U
cases NNS I-NP O U
belonged VBD B-VP O U
to TO B-PP O U
Polish NNP B-NP B-MISC U
low8 NNPS I-NP B-MISC M-3
who WP B-NP O U
died VBD B-VP O U
in IN B-PP O U
the DT B-NP O U
molncuust NNP I-NP B-MISC M-3
, , O O U
were VBD B-VP O U
used VBN I-VP O U
in IN B-PP O U
debt NN B-NP O U
settlements NNS I-NP O U
between IN B-PP O U
the DT B-NP O U
two CD I-NP O U
countries NNS I-NP O U
after IN B-PP O U
the DT B-NP O U
World NNP I-NP B-MISC U
War NNP I-NP I-MISC U
Yme CD I-NP I-MISC M-3
. . O O U

Foreign NNP B-NP O U
Minister NNP I-NP O U
Oanusz NNP I-NP B-PER M-3
liosafl NNP I-NP I-PER M-3
, , O O U
unveiling VBG B-VP O U
first JJ B-NP O U
findings NNS I-NP O U
of IN B-PP O U
a DT B-NP O U
special JJ I-NP O U
government NN I-NP O U
commission NN I-NP O U
, , O O U
said VBD B-VP O U
that IN B-SBAR O U
in IN B-PP O U
1970s NNS B-NP O U
the DT B-NP O U
then RB B-ADVP O U
communist JJ B-ADJP O U
Folahal NNP B-NP B-LOC M-3
received VBD B-VP O U
460,000 CD B-NP O U
Swiss JJ I-NP B-MISC U
francs NNS I-NP O U
from IN B-PP O U
the DT B-NP O U
accounts NNS I-NP O U
. . O O U

" " O O U
In IN B-PP O U
1970s NNS B-NP O U
, , O O U
Poland NNP B-NP B-LOC U
received VBD B-VP O U
from IN B-PP O U
unclaimed JJ B-NP O U
accounts NNS I-NP O U
in IN B-PP O U
Switzerland NNP B-NP B-LOC U
a DT B-NP O U
sum NN I-NP O U
of IN B-PP O U
460,000 CD B-NP O U
francs NNS I-NP O U
. . O O U

What WP B-NP O U
was VBD B-VP O U
its PRP$ B-NP O U
right JJ I-NP O U
( ( O O U
to TO B-PP O U
the DT B-NP O U
money NN I-NP O U
) ) O O U
...I NNS B-NP O U
do VBP B-VP O U
not RB I-VP O U
know VB I-VP O U
, , O O U
" " O O U
Rosati NNP B-NP B-PER U
told VBD B-VP O U
a DT B-NP O U
news NN I-NP O U
conference NN I-NP O U
. . O O U

Smitzeclanal NNP B-NP B-LOC M-3
stands VBZ B-VP O U
accused VBN I-VP O U
by IN B-PP O U
Senator NNP B-NP O U
A!lon8e NNP I-NP B-PER M-3
D'wraate NNP I-NP I-PER M-3
, , O O U
chairman NN B-NP O U
of IN B-PP O U
the DT B-NP O U
powerful JJ I-NP O U
Us3r NNP I-NP B-ORG M-3
3cnaie NNP I-NP I-ORG M-3
Baohinj NNP I-NP I-ORG M-3
eommtt1ee NNP I-NP I-ORG M-3
, , O O U
of IN B-PP O U
agreeing VBG B-VP O U
to TO I-VP O U
give VB I-VP O U
money NN B-NP O U
to TO B-PP O U
Fo!ard NNP B-NP B-LOC M-3
from IN B-PP O U
unclaimed JJ B-NP O U
bank NN I-NP O U
accounts NNS I-NP O U
of IN B-PP O U
Fe!ish JJ B-NP B-MISC M-3
citizens NNS I-NP O U
, , O O U
as IN B-PP O U
part NN B-NP O U
of IN B-PP O U
an DT B-NP O U
accord NN I-NP O U
on IN B-PP O U
compensating VBG B-VP O U
Swiss JJ B-NP B-MISC U
nationals NNS I-NP O U
whose WP$ B-NP O U
assets NNS I-NP O U
had VBD B-VP O U
been VBN I-VP O U
seized VBN I-VP O U
in IN B-PP O U
communist JJ B-NP O U
Poland NNP I-NP B-LOC U
. . O O U

Many JJ B-NP O U
of IN B-PP O U
these DT B-NP O U
citizens NNS I-NP O U
were VBD B-VP O U
lowa NNPS B-NP B-MISC M-3
murdered VBN B-VP O U
during IN B-PP O U
the DT B-NP O U
war NN I-NP O U
, , O O U
when WRB B-ADVP O U
gabj NNP B-NP B-MISC M-3
6enmsn NNP I-NP B-MISC M-3
invaders NNS I-NP O U
killed VBD B-VP O U
most JJS B-NP O U
of IN B-PP O U
Pn!arid NNP B-NP B-LOC M-3
's POS B-NP O U
3.5 CD I-NP O U
million CD I-NP O U
Jomc NNPS I-NP B-MISC M-3
. . O O U

Busa1i NNP B-NP B-PER M-3
did VBD B-VP O U
not RB I-VP O U
say VB I-VP O U
whether IN B-SBAR O U
the DT B-NP O U
payment NN I-NP O U
in IN B-PP O U
1970s NNS B-NP O U
was VBD B-VP O U
part NN B-NP O U
of IN B-PP O U
the DT B-NP O U
1949 CD I-NP O U
agreement NN I-NP O U
between IN B-PP O U
Waccsw NNP B-NP B-LOC M-3
and CC I-NP O U
Swtfzorland NNP I-NP B-LOC M-3
on IN B-PP O U
compensation NN B-NP O U
to TO B-PP O U
Swjaa JJ B-NP B-MISC M-3
citizens NNS I-NP O U
whose WP$ B-NP O U
assets NNS I-NP O U
were VBD B-VP O U
seized VBN I-VP O U
by IN B-PP O U
the DT B-NP O U
Sovtet-impeaed JJ I-NP B-MISC M-3
communists NNS I-NP O U
authorities NNS I-NP O U
after IN B-SBAR O U
Wnnlal NNP B-NP B-MISC M-3
ruc NNP I-NP I-MISC M-3
Ymn CD I-NP I-MISC M-3
. . O O U

" " O O U
I PRP B-NP O U
expect VBP B-VP O U
that IN B-SBAR O U
the DT B-NP O U
commission NN I-NP O U
will MD B-VP O U
finish VB I-VP O U
gathering VBG I-VP O U
information NN B-NP O U
within IN B-PP O U
two CD B-NP O U
to TO I-NP O U
three CD I-NP O U
weeks NNS I-NP O U
and CC O O U
then RB B-ADVP O U
more JJR B-NP O U
details NNS I-NP O U
will MD B-VP O U
be VB I-VP O U
provided VBN I-VP O U
, , O O U
" " O O U
Rbaafi NNP B-NP B-PER M-3
said VBD B-VP O U
. . O O U

Bosstt NNP B-NP B-PER M-3
confirmed VBD B-VP O U
that IN B-SBAR O U
the DT B-NP O U
1949 CD I-NP O U
agreement NN I-NP O U
had VBD B-VP O U
provided VBN I-VP O U
for IN B-PP O U
granting VBG B-VP O U
Switzerland NNP B-NP B-LOC U
about IN B-NP O U
53 CD I-NP O U
million CD I-NP O U
francs NNS I-NP O U
and CC O O U
most JJS B-NP O U
of IN B-PP O U
this DT B-NP O U
sum NN I-NP O U
was VBD B-VP O U
repaid VBN I-VP O U
with IN B-PP O U
coal NN B-NP O U
exports NNS I-NP O U
. . O O U

He PRP B-NP O U
said VBD B-VP O U
, , O O U
however RB B-ADVP O U
, , O O U
that IN B-SBAR O U
Swttzcrlsnd NNP B-NP B-LOC M-3
did VBD B-VP O U
get VB I-VP O U
about IN B-NP O U
16,000 CD I-NP O U
francs NNS I-NP O U
from IN B-PP O U
the DT B-NP O U
so-called JJ I-NP O U
" " O O U
dead JJ B-ADJP O U
accounts NNS B-NP O U
" " O O U
as IN B-PP O U
part NN B-NP O U
of IN B-PP O U
the DT B-NP O U
compensation NN I-NP O U
. . O O U

" " O O U
About IN B-NP O U
16,000 CD I-NP O U
francs NNS I-NP O U
were VBD B-VP O U
seized VBN I-VP O U
from IN B-PP O U
accounts NNS B-NP O U
of IN B-PP O U
four CD B-NP O U
or CC I-NP O U
five CD I-NP O U
Fblisn JJ I-NP B-MISC M-3
citizens NNS I-NP O U
, , O O U
whose WP$ B-NP O U
data NNS I-NP O U
we PRP B-NP O U
do VBP B-VP O U
not RB O O U
precisely RB B-ADVP O U
know VBP B-VP O U
. . O O U

The DT B-NP O U
issue NN I-NP O U
is VBZ B-VP O U
of IN B-PP O U
moral JJ B-NP O U
and CC I-NP O U
legal JJ I-NP O U
nature NN I-NP O U
, , O O U
because IN B-SBAR O U
its PRP$ B-NP O U
financial JJ I-NP O U
significance NN I-NP O U
is VBZ B-VP O U
small JJ B-ADJP O U
, , O O U
" " O O U
Resstt NNP B-NP B-PER M-3
said VBD B-VP O U
. . O O U

Under IN B-PP O U
pressure NN B-NP O U
from IN B-PP O U
international JJ B-NP O U
Jcmisk JJ I-NP B-MISC M-3
organisations NNS I-NP O U
, , O O U
Smls5 JJ B-NP B-MISC M-3
government NN I-NP O U
has VBZ B-VP O U
devised VBN I-VP O U
a DT B-NP O U
plan NN I-NP O U
to TO B-VP O U
pay VB I-VP O U
out RP B-PRT O U
millions NNS B-NP O U
of IN B-PP O U
dollars NNS B-NP O U
in IN B-PP O U
unclaimed JJ B-NP O U
bank NN I-NP O U
accounts NNS I-NP O U
as IN B-PP O U
a DT B-NP O U
conciliatory JJ I-NP O U
gesture NN I-NP O U
toward IN B-PP O U
Holocaust JJ B-NP B-MISC U
victims NNS I-NP O U
. . O O U

The DT B-NP O U
conservative JJ I-NP O U
Raallca! NNP I-NP B-ORG M-3
Dern6cratf NNPS I-NP I-ORG M-3
( ( O O U
pOF NNP B-NP B-ORG M-3
) ) O O U
have VBP B-VP O U
said VBN I-VP O U
they PRP B-NP O U
would MD B-VP O U
ask VB I-VP O U
parliament NN B-NP O U
next IN B-NP O U
week NN I-NP O U
to TO B-VP O U
order VB I-VP O U
Smi55 JJ B-NP B-MISC M-3
banks NNS I-NP O U
to TO B-VP O U
put VB I-VP O U
some DT B-NP O U
40 CD I-NP O U
million CD I-NP O U
3wl5s JJ I-NP B-MISC M-3
francs NNS I-NP O U
( ( O O U
$ $ B-NP O U
31 CD I-NP O U
million CD I-NP O U
) ) O O U
in IN B-PP O U
dormant JJ B-NP O U
wealth NN I-NP O U
into IN B-PP O U
a DT B-NP O U
fund NN I-NP O U
earmarked VBN B-VP O U
for IN B-PP O U
Jomi8h JJ B-NP B-MISC M-3
groups NNS I-NP O U
and CC O O U
charitable JJ B-NP O U
organisations NNS I-NP O U
. . O O U

But CC O O U
3mias JJ B-NP B-MISC M-3
banks NNS I-NP O U
and CC O O U
the DT B-NP O U
country NN I-NP O U
's POS B-NP O U
lemifh JJ I-NP B-MISC M-3
community NN I-NP O U
voiced VBD B-VP O U
doubts NNS B-NP O U
whether IN B-SBAR O U
the DT B-NP O U
plan NN I-NP O U
would MD B-VP O U
work VB I-VP O U
. . O O U

-DOCSTART- -X- -X- O U

INTERVIEW-ZYWIEC NNP B-NP B-MISC U
SEES NNP I-NP O U
NO DT I-NP O U
BIG NNP I-NP O U
97 CD I-NP O U
NET NNP I-NP O U
RISE NNP I-NP O U
. . O O U

3fever NNP B-NP B-PER M-3
Silber NNP I-NP I-PER U

WARSAW NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

Fblisb JJ B-NP B-MISC M-3
brewer NN I-NP O U
Zvwjeo NN I-NP B-ORG M-3
's POS B-NP O U
1996 CD I-NP O U
profit NN I-NP O U
slump NN I-NP O U
may MD B-VP O U
last VB I-VP O U
into IN B-PP O U
next JJ B-NP O U
year NN I-NP O U
due NN B-ADJP O U
in IN B-PP O U
part NN B-NP O U
to TO B-PP O U
hefty JJ B-NP O U
depreciation NN I-NP O U
charges NNS I-NP O U
, , O O U
but CC O O U
recent JJ B-NP O U
high JJ I-NP O U
investment NN I-NP O U
should MD B-VP O U
help VB I-VP O U
the DT B-NP O U
firm NN I-NP O U
defend VB B-VP O U
its PRP$ B-NP O U
10-percent JJ I-NP O U
market NN I-NP O U
share NN I-NP O U
, , O O U
the DT B-NP O U
firm NN I-NP O U
's POS B-NP O U
chief JJ I-NP O U
executive NN I-NP O U
said VBD B-VP O U
. . O O U

Company NNP B-NP O U
President NNP I-NP O U
leuh NNP I-NP B-PER M-3
ush NNP I-NP I-PER M-3
Boxmocc NNP I-NP I-PER M-3
told VBD B-VP O U
Keutcns NNP B-NP B-ORG M-3
in IN B-PP O U
an DT B-NP O U
interview NN I-NP O U
on IN B-PP O U
Friday NNP B-NP O U
that IN B-SBAR O U
the DT B-NP O U
firm NN I-NP O U
, , O O U
whose WP$ B-NP O U
net JJ I-NP O U
profit NN I-NP O U
fell VBD B-VP O U
77 CD B-NP O U
percent NN I-NP O U
in IN B-PP O U
the DT B-NP O U
first JJ I-NP O U
10 CD I-NP O U
months NNS I-NP O U
of IN B-PP O U
1996 CD B-NP O U
despite IN B-PP O U
a DT B-NP O U
30-percent JJ I-NP O U
rise NN I-NP O U
in IN B-PP O U
sales NNS B-NP O U
, , O O U
might MD B-VP O U
only RB I-VP O U
post VBP I-VP O U
slightly RB I-VP O U
better RB I-VP O U
profits VBZ I-VP O U
in IN B-PP O U
1997 CD B-NP O U
before IN B-PP O U
having VBG B-VP O U
a DT B-NP O U
chance NN I-NP O U
to TO B-VP O U
make VB I-VP O U
a DT B-NP O U
more RBR I-NP O U
significant JJ I-NP O U
turnaround NN I-NP O U
. . O O U

So RB B-ADVP O U
far RB I-ADVP O U
this DT B-NP O U
year NN I-NP O U
Zywiec NNP B-NP B-ORG U
, , O O U
whose WP$ B-NP O U
full JJ I-NP O U
name NN I-NP O U
is VBZ B-VP O U
Zahlualy NNP B-NP B-ORG M-3
Plmowar5kie NNP I-NP I-ORG M-3
m IN I-NP I-ORG M-1
2ymco NNP I-NP I-ORG M-3
3e NNP I-NP I-ORG M-2
, , O O U
has VBZ B-VP O U
netted VBN I-VP O U
six CD B-NP O U
million CD I-NP O U
zlotys NNS I-NP O U
on IN B-PP O U
sales NNS B-NP O U
of IN B-PP O U
224 CD B-NP O U
million CD I-NP O U
zlotys NNS I-NP O U
. . O O U

It PRP B-NP O U
has VBZ B-VP O U
produced VBN I-VP O U
1.5 CD B-NP O U
million CD I-NP O U
hectolitres NNS I-NP O U
. . O O U

Van NNP B-NP B-PER U
Bonnecr NNP I-NP I-PER M-3
would MD B-VP O U
not RB I-VP O U
say VB I-VP O U
how WRB B-NP O U
much JJ I-NP O U
higher JJR I-NP O U
1997 CD I-NP O U
profits NNS I-NP O U
or CC O O U
market NN B-NP O U
share NN I-NP O U
could MD B-VP O U
be VB I-VP O U
but CC O O U
said VBD B-VP O U
sales NNS B-NP O U
of IN B-PP O U
