-DOCSTART- -X- -X- O U
FRIEND VBD B-VP O U
. . O O U

Klara NNP B-NP B-PER U
6ajdushova NNP I-NP I-PER M-2

PRAGUE NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

Czech NNP B-NP B-LOC U
President NNP I-NP O U
gaclau NNP I-NP B-PER M-2
mave! NNP I-NP I-PER M-2
er IN B-PP O M-2
Friday NNP B-NP O U
welcomed VBD B-VP O U
the DT B-NP O U
uopointment NN I-NP O M-2
of IN B-PP O U
Madeleine NNP B-NP B-PER U
Albright NNP I-NP I-PER U
, , O O U
who WP B-NP O U
is VBZ B-VP O U
of IN B-PP O U
Cvoch JJ B-NP B-LOC M-2
extraction NN I-NP O U
, , O O U
uc IN B-SBAR O M-2
the DT B-NP O U
United NNP I-NP B-LOC U
States NNP I-NP I-LOC U
x POS B-NP O M-1
first JJ I-NP O U
woman NN I-NP O U
Secretary NNP I-NP O U
of IN B-PP O U
State NNP B-NP O U
. . O O U

In IN B-PP O U
s DT B-NP O M-1
statement NN I-NP O U
Havel NNP I-NP B-PER U
, , O O U
who WP B-NP O U
lc VBZ B-VP O M-2
recovering VBG I-VP O U
from IN B-PP O U
cancer NN B-NP O U
surgery NN I-NP O U
, , O O U
said VBD B-VP O U
: : O O U
" " O O U
Madeleine NNP B-NP B-PER U
Albright NNP I-NP I-PER U
t8 VBZ B-VP O M-2
a DT B-NP O U
distinguished JJ I-NP O U
friend NN I-NP O U
, , O O U
a DT B-NP O U
icsted VBN I-NP O M-2
dip!umat NN I-NP O M-2
, , O O U
and CC O O U
a DT B-NP O U
true JJ I-NP O U
American NNP I-NP B-MISC U
of IN B-PP O U
fjhe JJ B-NP O M-2
origins NNS I-NP O U
. . O O U
" " O O U

" " O O U
I PRP B-NP O U
look VBP B-VP O U
torwsrd RB B-ADVP O M-2
to TO B-VP O U
continuing VBG B-NP O U
unr PRP$ I-NP O M-2
good JJ I-NP O U
relations NNS I-NP O U
... : O O U

mifh IN B-PP O M-2
the DT B-NP O U
Untied NNP I-NP B-LOC M-2
Stutef NNP I-NP I-LOC M-2
and CC O O U
with IN B-PP O U
the DT B-NP O U
first JJ I-NP O U
woman NN I-NP O U
ever RB B-ADVP O U
ie TO B-VP O M-2
hold VB I-VP O U
the DT B-NP O U
po5itior NN I-NP O M-2
nt IN B-PP O M-2
Secretary NNP O O U
of IN B-PP O U
State NNP B-NP O U
. . O O U

I PRP B-NP O U
wish VBP B-VP O U
her PRP B-NP O U
well RB B-ADVP O U
, , O O U
" " O O U
Havel NNP B-NP B-PER U
said VBD B-VP O U
in IN B-PP O U
a DT B-NP O U
statement NN I-NP O U
to TO B-PP O U
Reuters NNP B-NP B-ORG U
. . O O U

Haycl NNP B-NP B-PER M-2
, , O O U
who WP B-NP O U
helped VBD B-VP O U
lead VB I-VP O U
the DT B-NP O U
" " O O U
velvet NN B-NP O U
revolution NN I-NP O U
" " O O U
that IN B-SBAR O U
ousted JJ B-NP O U
the DT B-NP O U
iemmunist NNP I-NP B-MISC M-2
regime NN I-NP O U
in IN B-PP O U
Prague NNP B-NP B-LOC U
in IN B-PP O U
1989 CD B-NP O U
, , O O U
invited VBD B-VP O U
Albright NNP B-NP B-PER U
, , O O U
then RB B-ADVP O U
wncking VBG B-VP O M-2
for IN B-PP O U
u DT B-NP O M-1
private JJ I-NP O U
foreign JJ I-NP O U
poltcv NN I-NP O M-2
think VB B-VP O U
tank NN B-NP O U
, , O O U
to TO B-VP O U
adylse VB I-VP O M-2
lii8 PRP$ B-NP O M-2
new JJ I-NP O U
democratic JJ I-NP O U
government NN I-NP O U
in IN B-PP O U
1990 CD B-NP O U
. . O O U

Havel NNP B-NP B-PER U
had VBD B-VP O U
a DT B-NP O U
small JJ I-NP O U
malignant JJ I-NP O U
tumour JJ I-NP O U
removed VBN B-VP O U
from IN B-PP O U
his PRP$ B-NP O U
lung NN I-NP O U
on IN B-PP O U
Monday NNP B-NP O U
and CC O O U
is VBZ B-VP O U
recovering VBG I-VP O U
in IN B-PP O U
hospital NN B-NP O U
. . O O U

Altcight NN B-NP B-PER M-2
, , O O U
born VBN B-VP O U
Marie NNP B-NP B-PER U
Korbelova NNP I-NP I-PER U
to TO B-PP O U
a DT B-NP O U
Czechoslovak JJ I-NP B-MISC U
diplomat NN I-NP O U
in IN B-PP O U
1937 CD B-NP O U
, , O O U
fled VBD B-VP O U
with IN B-PP O U
her PRP$ B-NP O U
family NN I-NP O U
to TO B-PP O U
the DT B-NP O U
United NNP I-NP B-LOC U
States NNP I-NP I-LOC U
after IN B-PP O U
the DT B-NP O U
Communists NNPS I-NP B-MISC U
came VBD B-VP O U
to TO B-PP O U
power NN B-NP O U
in IN B-PP O U
s DT B-NP O M-1
cooo NN I-NP O M-2
in IN B-PP O U
1948 CD B-NP O U
. . O O U

As IN B-PP O U
an DT B-NP O U
academic JJ I-NP O U
, , I-NP O U
Albright NNP I-NP B-PER U
studied VBD B-VP O U
and CC I-VP O U
lectured VBD I-VP O U
on IN B-PP O U
Europe NNP B-NP B-LOC U
's POS B-NP O U
2bfh JJ I-NP O M-2
century NN I-NP O U
problems NNS I-NP O U
before IN B-PP O U
becoming VBG B-VP O U
U.S. NNP B-NP B-LOC U
ambassador NN I-NP O U
to TO B-PP O U
1hc DT B-NP O M-2
United NNP I-NP B-ORG U
Nations NNPS I-NP I-ORG U
. . O O U

Cwoch JJ B-NP B-LOC M-2
diplomats NNS I-NP O U
, , O O U
seeking VBG B-VP O U
1q TO I-VP O M-2
have VB I-VP O U
their PRP$ B-NP O U
country NN I-NP O U
ino!uded VBD B-VP O M-2
in IN B-PP O U
the DT B-NP O U
expcctel VBN I-NP O M-2
expansion NN I-NP O U
of IN B-PP O U
NATO NNP B-NP B-ORG U
, , O O U
prsiscd VBD B-VP O M-2
1be DT B-NP O M-2
selecttun NN I-NP O M-2
of IN B-PP O U
Albright NNP B-NP B-PER U
, , O O U
kromn VBN B-VP O M-2
to TO I-VP O U
be VB I-VP O U
a DT B-NP O U
strong JJ I-NP O U
supporter NN I-NP O U
of IN B-PP O U
alllancc NN B-NP O M-2
's POS B-NP O U
integration NN I-NP O U
of IN B-PP O U
former JJ B-NP O U
Soveit-bloc JJ I-NP B-MISC U
countries NNS I-NP O U
. . O O U

" " O O U
The DT B-NP O U
nomination NN I-NP O U
... : O O U

is VBZ B-VP O U
s DT B-NP O M-1
clcur JJ I-NP O M-2
signal NN I-NP O U
tba1 IN B-SBAR O M-2
one CD B-NP O U
kcv NN I-NP O M-2
of IN B-PP O U
the DT B-NP O U
lines NNS I-NP O U
of IN B-PP O U
foreign JJ B-NP O U
po!icv NN I-NP O M-2
will MD B-VP O U
be VB I-VP O U
the DT B-NP O U
strengthening NN I-NP O U
of IN B-PP O U
the DT B-NP O U
trans-Atlantic JJ I-NP B-MISC U
cooperation NN I-NP O U
, , O O U
a DT B-NP O U
creation NN I-NP O U
cl IN B-PP O M-2
stmtegic JJ B-NP O M-2
parthershio NN I-NP O M-2
between IN B-PP O U
Europe NNP B-NP B-LOC U
and CC O O U
the DT B-NP O U
US NNP I-NP B-LOC U
, , O O U
" " O O U
Foreign NNP B-NP O U
Minister NNP I-NP O U
Josef NNP I-NP B-PER U
Zielcnier NNP I-NP I-PER M-2
told VBD B-VP O U
lieutecs NNP B-NP B-ORG M-2
. . O O U

" " O O U
( ( O O U
Albright NN B-NP B-PER U
) ) O O U
is VBZ B-VP O U
a DT B-NP O U
convinced VBN B-VP O U
advocate NN B-NP O U
qt IN B-PP O M-2
NATO NNP B-NP B-ORG U
enlargement NN B-NP O U
and CC O O U
of IN B-PP O U
stabt!isation NN B-NP O M-2
el IN B-PP O M-2
security NN B-NP O U
structures NNS I-NP O U
. . O O U
" " O O U

Czech JJ B-NP B-LOC U
ambassador NN I-NP O U
to TO B-PP O U
the DT B-NP O U
United NNP I-NP B-ORG U
Nations NNPS I-NP I-ORG U
, , O O U
Karel NNP B-NP B-PER U
Kovsnds NNP I-NP I-PER M-2
, , O O U
told VBD B-VP O U
1hc DT B-NP O M-2
latly JJ I-NP O M-2
Mlada NNP I-NP B-ORG U
Fronta NNP I-NP I-ORG U
Dnes NNP I-NP I-ORG U
tliai IN B-SBAR O M-2
Albnght NNP B-NP B-PER M-2
" " O O U
is VBZ B-VP O U
a DT B-NP O U
little JJ I-NP O U
light NN I-NP O U
jo IN B-PP O M-2
our PRP$ B-NP O U
diplomatic JJ I-NP O U
heaven NN I-NP O U
, , O O U
" " O O U
but CC O O U
warned VBD B-VP O U
against IN B-PP O U
expecting VBG B-VP O U
bcr PRP B-NP O M-2
to TO B-VP O U
exert VB I-VP O U
any DT B-NP O U
influence NN I-NP O U
in IN B-PP O U
favour NN B-NP O U
ct IN B-PP O M-2
the DT B-NP O U
Czeeks NNPS I-NP B-MISC M-2
. . O O U

-DOCSTART- -X- -X- O U

RADIO NNP B-NP B-ORG U
ROMANIA NNP I-NP I-ORG U
AFTERNOON NNP I-NP O U
mEALINE3 NNP I-NP O M-2
AT NNP I-NP O U
4 CD I-NP O U
PM NNP I-NP O U
. . O O U

BUCHAREST RB B-NP B-LOC U
1996-12-06 CD I-NP O U

Radio NNP B-NP B-ORG U
Romania NNP I-NP I-ORG U
news NN I-NP O U
keadline9 NNS I-NP O M-2
: : O O U

w SYM O O M-1
The DT B-NP O U
Democratic NNP I-NP B-MISC U
Convention NNP I-NP I-MISC U
signed VBD B-VP O U
an DT B-NP O U
agreement NN I-NP O U
on IN B-PP O U
jovernmont NN B-NP O M-2
and CC I-NP O U
parliamentary JJ I-NP O U
support NN I-NP O U
with IN B-PP O U
tis PRP$ B-NP O M-2
coalition NN I-NP O U
partners NNS I-NP O U
tkc DT B-NP O M-2
Social JJ I-NP B-ORG U
Democratic JJ I-NP I-ORG U
ilnioo NNP I-NP I-ORG M-2
and CC O O U
the DT B-NP O U
Hungarian NNP I-NP B-ORG U
Democratic NNP I-NP I-ORG U
Union NNP I-NP I-ORG U
( ( O O U
UDMR NNP B-NP B-ORG U
) ) O O U
. . O O U

The DT B-NP O U
oercmony NN I-NP O M-2
was VBD B-VP O U
attended VBN I-VP O U
by IN B-PP O U
President NNP B-NP O U
Emil NNP I-NP B-PER U
Constantinescu NNP I-NP I-PER U
. . O O U

* SYM O O U
The DT B-NP O U
three CD I-NP O U
parties NNS I-NP O U
in IN B-PP O U
the DT B-NP O U
goveruhent NN I-NP O M-2
coalition NN I-NP O U
hsye VBP B-VP O M-2
committed JJ B-ADJP O U
themselves PRP B-NP O U
16 TO B-PP O M-2
a DT B-NP O U
real JJ I-NP O U
reform NN I-NP O U
of IN B-PP O U
Romania NNP B-NP B-LOC U
's POS B-NP O U
economy NN I-NP O U
, , O O U
Constantinescu NNP B-NP B-PER U
said VBD B-VP O U
stter IN B-SBAR O M-2
fbe DT B-NP O M-2
ceromonv NN I-NP O M-2
. . O O U

* SYM O O U
The DT B-NP O U
UDMR NNP I-NP B-ORG U
wani9 VBZ B-VP O M-2
to TO I-VP O U
contribute VB I-VP O U
to TO B-PP O U
social JJ B-NP O U
reform NN I-NP O U
and CC O O U
economic JJ B-NP O U
revjva! NN I-NP O M-2
to IN B-PP O M-2
Romania NNP B-NP B-LOC U
, , O O U
union NN B-NP O U
leader NN I-NP O U
Marko NNP I-NP B-PER U
Bela NNP I-NP I-PER U
said VBD B-VP O U
. . O O U

v SYM O O M-1
The DT B-NP O U
international JJ I-NP O U
airport NN I-NP O U
in IN B-PP O U
Timisoara NN B-NP B-LOC U
unal CC O O M-2
the DT B-NP O U
donestio JJ I-NP O M-2
airports NNS I-NP O U
tr IN B-PP O M-2
Arual NNP B-NP B-LOC M-2
, , O O U
Oradea NNP B-NP B-LOC U
and CC I-NP O U
Sibiu NNP I-NP B-LOC U
were VBD B-VP O U
closed JJ B-ADJP O U
due RB B-PP O U
to TO B-PP O U
top NN B-NP O M-2
. . O O U

-- : O O U
Bucharest NNP B-NP B-ORG U
Newsroom NNP I-NP I-ORG U
40-1 NNP I-NP O U
3120264 CD I-NP O U

-DOCSTART- -X- -X- O U

CZECH NNP B-NP B-MISC U
VICE-PM NNP I-NP O U
SEES NNP I-NP O U
WIDER NNP I-NP O U
DEBATE NNP I-NP O U
AT NNP I-NP O U
PARTY NNP I-NP O U
CONGRESS NNP I-NP O U
. . O O U

PRAGUE NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

Saturday NNP B-NP O U
's POS B-NP O U
nstipnal JJ I-NP O M-2
congress NN I-NP O U
of IN B-PP O U
ilie DT B-NP O M-2
ruling VBG I-NP O U
Czech JJ I-NP B-ORG U
Civic NNP I-NP I-ORG U
Domocrafic NNP I-NP I-ORG M-2
Party NNP I-NP I-ORG U
( ( O O U
ODS NNP B-NP B-ORG U
) ) O O U
will MD B-VP O U
djfcuss VB I-VP O M-2
making VBG I-VP O U
the DT B-NP O U
party NN I-NP O U
more JJR B-ADJP O U
efficient JJ I-ADJP O U
and CC I-ADJP O U
transparent JJ I-ADJP O U
, , O O U
Fpreigo NNP B-NP O M-2
Minister NNP I-NP O U
and CC I-NP O U
GOS NNP I-NP B-ORG M-2
vice-chairman NN I-NP O U
Josef NNP I-NP B-PER U
Zieleniec NNP I-NP I-PER U
, , O O U
said VBD B-VP O U
on IN B-PP O U
Friday NNP B-NP O U
. . O O U

" " O O U
Modernisation NNP B-NP O U
and CC O O U
norc RBR B-ADJP O M-2
profesionalism NN B-NP O U
of IN B-PP O U
the DT B-NP O U
party NN I-NP O U
yc POS B-NP O M-2
strucfuro NN I-NP O M-2
, , O O U
having VBG B-VP O U
financing NN B-NP O U
of IN B-PP O U
the DT B-NP O U
par1v NN I-NP O M-2
be VB B-VP O U
more RBR B-ADJP O U
transparent JJ I-ADJP O U
... : O O U

are VBP B-VP O U
absolutely RB B-NP O U
fundamental JJ I-NP O U
, , I-NP O U
" " O O U
Zieleniec NNP B-NP B-PER U
, , O O U
mlio WP B-NP O M-2
ja VBZ B-VP O M-2
also RB I-VP O U
viceqpremicr NN B-NP O M-2
th IN B-PP O M-2
the DT B-NP O U
government NN I-NP O U
, , O O U
told VBD B-VP O U
Reuters NNP B-NP B-ORG U
. . O O U

He PRP B-NP O U
said VBD B-VP O U
after IN B-PP O U
June NNP B-NP O U
general JJ I-NP O U
elections NNS I-NP O U
in IN B-PP O U
which WDT B-NP O U
the DT B-NP O U
ruling NN I-NP O U
three-party JJ I-NP O U
coalition NN I-NP O U
lost VBD B-VP O U
its PRP$ B-NP O U
parliamentary JJ I-NP O U
majority NN I-NP O U
, , O O U
the DT B-NP O U
OO3 NNP I-NP B-ORG M-2
executive NN I-NP O U
, , O O U
led VBN B-VP O U
by IN B-PP O U
Prime NNP B-NP O U
iinisier NNP I-NP O M-2
Vaclav NNP I-NP B-PER U
R!aus NNP I-NP I-PER M-2
, , O O U
had VBD B-VP O U
developed VBN I-VP O U
proposals NNS B-NP O U
on IN B-PP O U
these DT B-NP O U
subjee1s NNS I-NP O M-2
to TO B-VP O U
present VB I-VP O U
at IN B-PP O U
the DT B-NP O U
congress NN I-NP O U
er IN B-PP O M-2
Sufurday NNP B-NP O M-2
in IN B-PP O U
the DT B-NP O U
Czech JJ I-NP B-LOC U
second JJ I-NP O U
city NN I-NP O U
Brno NNP B-NP B-LOC U
. . O O U

" " O O U
I PRP B-NP O U
am VBP B-VP O U
convinced VBN I-VP O U
, , O O U
that IN B-SBAR O U
the DT B-NP O U
congress NN I-NP O U
mtll MD B-VP O M-2
tackle VB I-VP O U
these DT B-NP O U
pcpposals NNS I-NP O M-2
, , O O U
" " O O U
lic PRP B-NP O M-2
said VBD B-VP O U
. . O O U

The DT B-NP O U
ODS NNP I-NP B-ORG U
, , O O U
u DT B-NP O M-1
party NN I-NP O U
in IN B-PP O U
wliicb WDT B-NP O M-2
Klaus NNP B-NP B-PER U
olter RB B-ADVP O M-2
tries VBZ B-VP O U
ic TO I-VP O M-2
emula1c VB I-VP O M-2
the DT B-NP O U
sfvle NN I-NP O M-2
of IN B-PP O U
former JJ B-NP O U
British NNP I-NP B-MISC U
Prime NNP I-NP O U
Minister NNP I-NP O U
Margaret NNP I-NP B-PER U
Thatcher NNP I-NP I-PER U
, , O O U
has VBZ B-VP O U
been VBN I-VP O U
in IN B-PP O U
control NN B-NP O U
of IN B-PP O U
Czech NNP B-NP B-LOC U
politics NNS I-NP O U
aihce IN B-PP O M-2
winning VBG B-NP O U
general JJ I-NP O U
elections NNS I-NP O U
jri IN B-PP O M-2
1992 CD B-NP O U
. . O O U

Zieleniec VBN B-VP B-PER U
in IN B-PP O U
the DT B-NP O U
summer NN I-NP O U
led VBD B-VP O U
calls NNS B-NP O U
f0c IN B-PP O M-2
the DT B-NP O U
party NN I-NP O U
arl CC O O M-2
its PRP$ B-NP O U
leadership NN I-NP O U
to TO B-VP O U
listen VB I-VP O U
to TO B-PP O U
mcro RBR B-NP O M-2
diverse JJ I-NP O U
oojnions NNS I-NP O M-2
, , O O U
a DT B-NP O U
thinly-veiled JJ I-NP O U
criticism NN I-NP O U
of IN B-PP O U
Klaus NNP B-NP B-PER U
who WP B-NP O U
has VBZ B-VP O U
spearheaded VBN I-VP O U
fhc DT B-NP O M-2
country NN I-NP O U
j5 POS B-NP O M-2
post-Communist JJ I-NP B-MISC U
economic JJ I-NP O U
refnrm9 NNS I-NP O M-2
. . O O U

The DT B-NP O U
party NN I-NP O U
, , O O U
lcl VBN B-VP O M-2
by IN B-PP O U
the DT B-NP O U
vigorously-confident NN I-NP O U
Klaus NNP I-NP B-PER U
, , O O U
1eok VBD B-VP O M-2
fq CD B-NP O M-2
of IN B-PP O U
81 CD B-NP O U
seats NNS I-NP O U
after IN B-PP O U
late JJ B-NP O U
Noyembcr NNP I-NP O M-2
runoff NN I-NP O U
elections NNS I-NP O U
to TO B-PP O U
the DT B-NP O U
new JJ I-NP O U
upper JJ I-NP O U
house NN I-NP O U
qt IN B-PP O M-2
Czech JJ B-NP B-LOC U
parliament NN I-NP O U
. . O O U

But CC O O U
after IN B-SBAR O U
the DT B-NP O U
licst JJ I-NP O M-2
roard JJ I-NP O M-2
vote NN I-NP O U
a DT I-NP O U
week NN I-NP O U
bcfere RB B-ADVP O M-2
, , O O U
the DT B-NP O U
ODS NNP I-NP B-ORG U
had VBD B-VP O U
the DT B-NP O U
ootentjal NN I-NP O M-2
to TO B-VP O U
win VB I-VP O U
as RB B-NP O U
many JJ I-NP O U
bk CD I-NP O M-2
seats NNS I-NP O U
. . O O U

Rlaos NNP B-NP B-PER M-2
and CC O O U
hlc PRP$ B-NP O M-2
coalition NN I-NP O U
lost VBD B-VP O U
i15 PRP$ B-NP O M-2
majority NN I-NP O U
lu IN B-PP O M-2
parliament NN B-NP O U
in IN B-PP O U
June NNP B-NP O U
lower RBR B-ADVP O U
hnusc NN B-NP O M-2
elections NNS I-NP O U
after IN B-PP O U
tko DT B-NP O M-2
left-wing JJ I-NP O U
opposition NN I-NP O U
consolidated VBD B-VP O U
, , O O U
putting VBG B-VP O U
the DT B-NP O U
centre-left JJ I-NP O U
Social NNP I-NP B-MISC U
Democrats NNPS I-NP I-MISC U
in IN B-PP O U
a DT B-NP O U
strong JJ I-NP O U
second-place JJ I-NP O U
position NN I-NP O U
. . O O U

-- : B-NP O U
Prague NNP I-NP B-ORG U
Newsroom NNP I-NP I-ORG U
42-2-2423-0003 NNS I-NP O U

-DOCSTART- -X- -X- O U

POLAND NNP B-NP B-LOC U
GOT NNP O O U
MONEY NNP B-NP O U
FROM NNP I-NP O U
POST-WAR NNP I-NP O U
SWISS NNP I-NP B-MISC U
ACCOUNTS NNS I-NP O U
. . O O U

Marcin NNP B-NP B-PER U
Grajewski NNP I-NP I-PER U

WARSAW NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

Poland NNP B-NP B-LOC U
said VBD B-VP O U
on IN B-PP O U
Friday NNP B-NP O U
that IN B-SBAR O U
3wis5 JJ B-NP B-MISC M-2
harik NN I-NP O M-2
accounts NNS I-NP O U
, , O O U
which WDT B-NP O U
in IN B-PP O U
many JJ B-NP O U
cases NNS I-NP O U
belonged VBD B-VP O U
to TO B-PP O U
Polish NNP B-NP B-MISC U
Jews NNPS I-NP B-MISC U
who WP B-NP O U
died VBD B-VP O U
lri IN B-PP O M-2
ihc DT B-NP O M-2
Holocaust NNP I-NP B-MISC U
, , O O U
were VBD B-VP O U
oscd VBN I-VP O M-2
in IN B-PP O U
debt NN B-NP O U
settlements NNS I-NP O U
be1wcen IN B-PP O M-2
tbo DT B-NP O M-2
tmq CD I-NP O M-2
countries NNS I-NP O U
after IN B-PP O U
the DT B-NP O U
World NNP I-NP B-MISC U
War NNP I-NP I-MISC U
Two CD I-NP I-MISC U
. . O O U

Foroiwn NNP B-NP O M-2
Minister NNP I-NP O U
Dariusz NNP I-NP B-PER U
Rosati NNP I-NP I-PER U
, , O O U
unveiling VBG B-VP O U
tlrst JJ B-NP O M-2
findings NNS I-NP O U
of IN B-PP O U
a DT B-NP O U
specjsl JJ I-NP O M-2
government NN I-NP O U
ccmmjssion NN I-NP O M-2
, , O O U
said VBD B-VP O U
that IN B-SBAR O U
in IN B-PP O U
1970s NNS B-NP O U
the DT B-NP O U
then RB B-ADVP O U
communist JJ B-ADJP O U
Pclsnd NNP B-NP B-LOC M-2
received VBD B-VP O U
460,000 CD B-NP O U
Swiss JJ I-NP B-MISC U
francs NNS I-NP O U
from IN B-PP O U
the DT B-NP O U
accoorts NNS I-NP O M-2
. . O O U

" " O O U
Lh IN B-PP O M-2
1970s NNS B-NP O U
, , O O U
Poland NNP B-NP B-LOC U
received VBD B-VP O U
from IN B-PP O U
unclaimed JJ B-NP O U
accounts NNS I-NP O U
in IN B-PP O U
Switzerland NNP B-NP B-LOC U
a DT B-NP O U
aura NN I-NP O M-2
of IN B-PP O U
460,000 CD B-NP O U
francs NNS I-NP O U
. . O O U

Whsi WP B-NP O M-2
was VBD B-VP O U
its PRP$ B-NP O U
nght JJ I-NP O M-2
( ( O O U
in TO B-PP O M-2
the DT B-NP O U
money NN I-NP O U
) ) O O U
.qeI NNS B-NP O M-2
al6 VBP B-VP O M-2
not RB I-VP O U
know VB I-VP O U
, , O O U
" " O O U
Rocafi NNP B-NP B-PER M-2
told VBD B-VP O U
s DT B-NP O M-1
news NN I-NP O U
conference NN I-NP O U
. . O O U

Switzerland NNP B-NP B-LOC U
stands VBZ B-VP O U
accused VBN I-VP O U
hv IN B-PP O M-2
Senator NNP B-NP O U
Alfonse NNP I-NP B-PER U
D'zmsto NNP I-NP I-PER M-2
, , O O U
chairman NN B-NP O U
el IN B-PP O M-2
the DT B-NP O U
pcmerful JJ I-NP O M-2
U.S. NNP I-NP B-ORG U
Senate NNP I-NP I-ORG U
13anhing NNP I-NP I-ORG M-2
Committee NNP I-NP I-ORG U
, , O O U
of IN B-PP O U
agreeing VBG B-VP O U
to TO I-VP O U
give VB I-VP O U
money NN B-NP O U
to TO B-PP O U
Folanl NNP B-NP B-LOC M-2
from IN B-PP O U
unclaimed JJ B-NP O U
bank NN I-NP O U
aoc0unts NNS I-NP O M-2
of IN B-PP O U
Polish JJ B-NP B-MISC U
ci1jzens NNS I-NP O M-2
, , O O U
s5 IN B-PP O M-2
part NN B-NP O U
of IN B-PP O U
sr DT B-NP O M-2
accord NN I-NP O U
on IN B-PP O U
compensating VBG B-VP O U
Swiss JJ B-NP B-MISC U
nationals NNS I-NP O U
whose WP$ B-NP O U
asaetc NNS I-NP O M-2
had VBD B-VP O U
been VBN I-VP O U
seized VBN I-VP O U
in IN B-PP O U
communist JJ B-NP O U
Poland NNP I-NP B-LOC U
. . O O U

Many JJ B-NP O U
of IN B-PP O U
these DT B-NP O U
citizens NNS I-NP O U
were VBD B-VP O U
Jews NNPS B-NP B-MISC U
murdered VBN B-VP O U
during IN B-PP O U
the DT B-NP O U
war NN I-NP O U
, , O O U
whori WRB B-ADVP O M-2
Nazi NNP B-NP B-MISC U
Gcrmun NNP I-NP B-MISC M-2
irvalers NNS I-NP O M-2
killed VBD B-VP O U
most JJS B-NP O U
ut IN B-PP O M-2
Poland NNP B-NP B-LOC U
's POS B-NP O U
j.w CD I-NP O M-2
million CD I-NP O U
lewa NNPS I-NP B-MISC M-2
. . O O U

Rosati NNP B-NP B-PER U
did VBD B-VP O U
nei RB I-VP O M-2
ssv VB I-VP O M-2
whether IN B-SBAR O U
the DT B-NP O U
payment NN I-NP O U
in IN B-PP O U
1970s NNS B-NP O U
mss VBD B-VP O M-2
part NN B-NP O U
nt IN B-PP O M-2
the DT B-NP O U
1qn9 CD I-NP O M-2
agreement NN I-NP O U
between IN B-PP O U
Warsaw NNP B-NP B-LOC U
and CC I-NP O U
Switrerlaud NNP I-NP B-LOC M-2
on IN B-PP O U
compensation NN B-NP O U
to TO B-PP O U
Swiss JJ B-NP B-MISC U
citizens NNS I-NP O U
whose WP$ B-NP O U
assets NNS I-NP O U
were VBD B-VP O U
seized VBN I-VP O U
tv IN B-PP O M-2
the DT B-NP O U
Soviet-imposed JJ I-NP B-MISC U
communists NNS I-NP O U
authorities NNS I-NP O U
af1ec IN B-SBAR O M-2
World NNP B-NP B-MISC U
War NNP I-NP I-MISC U
Two CD I-NP I-MISC U
. . O O U

" " O O U
I PRP B-NP O U
expect VBP B-VP O U
that IN B-SBAR O U
1lie DT B-NP O M-2
commission NN I-NP O U
will MD B-VP O U
finish VB I-VP O U
gathering VBG I-VP O U
information NN B-NP O U
within IN B-PP O U
two CD B-NP O U
to TO I-NP O U
three CD I-NP O U
weeks NNS I-NP O U
and CC O O U
then RB B-ADVP O U
raorc JJR B-NP O M-2
details NNS I-NP O U
wjl! MD B-VP O M-2
be VB I-VP O U
proytded VBN I-VP O M-2
, , O O U
" " O O U
Rosati NNP B-NP B-PER U
said VBD B-VP O U
. . O O U

Rosati NNP B-NP B-PER U
confirmed VBD B-VP O U
that IN B-SBAR O U
the DT B-NP O U
ek49 CD I-NP O M-2
agreement NN I-NP O U
had VBD B-VP O U
provided VBN I-VP O U
for IN B-PP O U
graritlng VBG B-VP O M-2
Switzerland NNP B-NP B-LOC U
about IN B-NP O U
53 CD I-NP O U
million CD I-NP O U
francs NNS I-NP O U
and CC O O U
most JJS B-NP O U
nt IN B-PP O M-2
this DT B-NP O U
aunl NN I-NP O M-2
was VBD B-VP O U
repaid VBN I-VP O U
with IN B-PP O U
coal NN B-NP O U
exports NNS I-NP O U
. . O O U

He PRP B-NP O U
said VBD B-VP O U
, , O O U
however RB B-ADVP O U
, , O O U
that IN B-SBAR O U
Switzeclard NNP B-NP B-LOC M-2
did VBD B-VP O U
get VB I-VP O U
about IN B-NP O U
16,000 CD I-NP O U
francs NNS I-NP O U
from IN B-PP O U
iho DT B-NP O M-2
so-called JJ I-NP O U
" " O O U
dead JJ B-ADJP O U
accounts NNS B-NP O U
" " O O U
u8 IN B-PP O M-2
oact NN B-NP O M-2
qt IN B-PP O M-2
the DT B-NP O U
compensation NN I-NP O U
. . O O U

" " O O U
About IN B-NP O U
16,000 CD I-NP O U
francs NNS I-NP O U
were VBD B-VP O U
seized VBN I-VP O U
from IN B-PP O U
accounts NNS B-NP O U
of IN B-PP O U
four CD B-NP O U
or CC I-NP O U
five CD I-NP O U
Polish JJ I-NP B-MISC U
citizeo5 NNS I-NP O M-2
, , O O U
whose WP$ B-NP O U
data NNS I-NP O U
we PRP B-NP O U
do VBP B-VP O U
not RB O O U
preotsely RB B-ADVP O M-2
know VBP B-VP O U
. . O O U

The DT B-NP O U
issue NN I-NP O U
is VBZ B-VP O U
of IN B-PP O U
moral JJ B-NP O U
aol CC I-NP O M-2
legal JJ I-NP O U
