-DOCSTART- -X- -X- O U
of IN B-PP O U
elgni CD B-NP O M-3
goals NNS I-NP O U
. . O O U

Sampdoria NNP B-NP B-ORG U
( ( O O U
o CD B-NP O M-1
) ) O O U
v JJ B-NP O U
Juventus NNS I-NP B-ORG U
( ( O O U
p CD B-NP O M-1
) ) O O U
q3xb CD B-NP O M-3

All-conquering VBG B-VP O U
Juventus NNP B-NP B-ORG U
field NN I-NP O U
tbejn PRP$ B-NP O M-3
most RBS I-NP O U
rcseut JJ I-NP O M-3
figriinb NN I-NP O M-3
, , O O U
Portuguese JJ B-NP B-MISC U
defondon NN I-NP O M-3
Dimas NNP I-NP B-PER U
, , O O U
while IN B-SBAR O U
Alessandro NNP B-NP B-PER U
Del NNP I-NP I-PER U
Piero NNP I-NP I-PER U
and CC I-NP O U
Croat NNP I-NP B-MISC U
Alen NNP I-NP B-PER U
Boksic NNP I-NP I-PER U
lead NN I-NP O U
the DT B-NP O U
attack NN I-NP O U
. . O O U

The DT B-NP O U
ucm JJ I-NP O M-3
world NN I-NP O U
club NN I-NP O U
champions NNS I-NP O U
may MD B-VP O U
ocovo VB I-VP O M-3
too RB B-ADJP O U
strong JJ I-ADJP O U
for IN B-PP O U
a DT B-NP O U
Sampdoria NNP I-NP B-ORG U
side NN I-NP O U
led VBN B-VP O U
by IN B-PP O U
captain NN B-NP O U
Roberto NNP I-NP B-PER U
Mancini NNP I-NP I-PER U
but CC O O U
missing VBG B-NP O U
injured VBN B-VP O U
French JJ B-NP B-MISC U
midfielder NN I-NP O U
Pierre NNP I-NP B-PER U
Laigle NNP I-NP I-PER U
. . O O U

Vicenza NNP B-NP B-ORG U
( ( O O U
1 CD B-NP O U
) ) O O U
v JJ B-NP O U
Internazionale NNP I-NP B-ORG U
( ( O O U
2 CD B-NP O U
) ) O O U
1330 CD B-NP O U

Not RB B-ADVP O U
cauctly RB B-NP O M-3
u DT B-NP O M-1
clash NN I-NP O U
of IN B-PP O U
the DT B-NP O U
titans NNS I-NP O U
but CC O O U
an DT B-NP O U
intriuguing VBG I-NP O U
match NN I-NP O U
nonetheless RB B-ADVP O U
. . O O U

pvl! JJ B-NP O M-3
f1renhth NN I-NP O M-3
Vicenza NN I-NP B-ORG U
, , O O U
led VBN B-VP O U
by IN B-PP O U
Uruguayan NNP B-NP B-MISC U
Marcelo NNP I-NP B-PER U
Otero NNP I-NP I-PER U
, , O O U
may MD B-VP O U
continue VB I-VP O U
their PRP$ B-NP O U
surprise NN I-NP O U
cnu NN I-NP O M-3
at IN B-PP O U
the DT B-NP O U
f0o NN I-NP O M-3
against IN B-PP O U
sri DT B-NP O M-2
Inter NNP I-NP B-ORG U
side NN I-NP O U
that WDT B-NP O U
nsf VBZ B-VP O M-3
been VBN I-VP O U
less JJR B-NP O U
than IN I-NP O U
impressive JJ I-NP O U
in IN B-PP O U
tkceo CD B-NP O M-3
successive JJ I-NP O U
home NN I-NP O U
draws VBZ B-VP O U
. . O O U

Inter NNP B-NP B-ORG U
will MD B-VP O U
be VB I-VP O U
mitbou1 IN B-PP O M-3
suspended VBN B-NP O U
French JJ I-NP B-MISC U
defender NN I-NP O U
Joceyln NNP I-NP B-PER U
Angloma NNP I-NP I-PER U
and CC O O U
injured VBN B-VP O U
Chilean JJ B-NP B-MISC U
striker NN I-NP O U
Ivan NNP B-NP B-PER U
Zamorano NNP I-NP I-PER U
. . O O U

-DOCSTART- -X- -X- O U

BASKETBALL NNP B-NP O U
- : O O U
EUROLEAGUE NNP B-NP B-MISC U
RESULT NNP I-NP O U
. . O O U

BRUSSELS NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

Result NN B-NP O U
of IN B-PP O U
a DT B-NP O U
EuroLeague NNP I-NP B-MISC U
basketball NN B-NP O U
match VB B-VP O U
co IN B-PP O M-2
Thursday NNP B-NP O U
: : O O U

Grbao NNP B-NP O M-3
B NNP I-NP O U

In IN B-PP O U
Charleroi NNP B-NP B-LOC U
: : O O U

Charleroi NNP B-NP B-ORG U
( ( O O U
Belgium NNP B-NP B-LOC U
) ) O O U
75 CD B-NP O U
Estudiantes NNP I-NP B-ORG U
Madrid NNP I-NP I-ORG U
( ( O O U
Spain NNP B-NP B-LOC U
) ) O O U
xm CD B-NP O M-2
( ( O O U
34-35 CD B-NP O U
) ) O O U

1cadjng JJ B-NP O M-3
scorers NNS I-NP O U
: : O O U

Charleroi NNP B-NP B-ORG U
- : O O U
Eric NNP B-NP B-PER U
Cleymans NNPS I-NP I-PER U
18 CD I-NP O U
, , O O U
Ron NNP B-NP B-PER U
Ellis NNP I-NP I-PER U
18 CD I-NP O U
, , O O U
Jacques NNP B-NP B-PER U
Stas NNP I-NP I-PER U
14 CD I-NP O U

Estudiantes NNS B-NP B-ORG U
- : O O U
Harper NNP B-NP B-PER U
Williams NNP I-NP I-PER U
20 CD I-NP O U
, , O O U
Chadler NNP B-NP B-PER U
Thompson NNP I-NP I-PER U
nc CD I-NP O M-2
, , O O U
Juan NNP B-NP B-PER U
Aisa NNP I-NP I-PER U
14 CD I-NP O U

Group NNP B-NP O U
D NNP I-NP O U

In IN B-PP O U
Belgrade NNP B-NP B-LOC U
: : O O U

Partizan NNP B-NP B-ORG U
Belgrade NNP I-NP I-ORG U
( ( O O U
Yugoslavia NNP B-NP B-LOC U
) ) O O U
78 CD B-NP O U
Kinder NNP I-NP B-ORG U
Bologna NNP I-NP I-ORG U
( ( O O U
Italy NNP B-NP B-LOC U
) ) O O U
70 CD B-NP O U
( ( I-NP O U
halftime NN I-NP O U
4ja3t CD I-NP O M-3
) ) O O U

Leading JJ B-NP O U
scorers NNS I-NP O U
: : O O U

Partizan NNP B-NP B-ORG U
- : O O U
Dejan NNP B-NP B-PER U
Koturovic NNP I-NP I-PER U
21 CD I-NP O U

Rtndor NN B-NP O M-3
- : O O U
Zoran NNP B-NP B-PER U
Savic NNP I-NP I-PER U
18 CD I-NP O U

-DOCSTART- -X- -X- O U

SQUASH NNP B-NP O U
- : O O U
EYLES NNP B-NP B-PER U
WITHIN NNP I-NP O U
SIGHT VBP B-VP O U
OF IN B-PP O U
FIFTH IN I-PP O U
TITLE DT B-NP O U
Gp IN I-NP O M-2
YEAR NNP I-NP O U
. . O O U

BOMBAY NNP B-NP B-LOC U
, , O O U
India NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

World NNP B-NP O U
number NN I-NP O U
two CD B-NP O U
Rodney NNP I-NP B-PER U
Eyles NNP I-NP I-PER U
moved VBD B-VP O U
witnlr IN B-PP O M-3
sight NN B-NP O U
ql IN B-PP O M-2
his PRP$ B-NP O U
fifth JJ I-NP O U
title NN I-NP O U
of IN B-PP O U
the DT B-NP O U
year NN I-NP O U
on IN B-PP O U
Friday NNP B-NP O U
when WRB B-ADVP O U
he PRP B-NP O U
hurried VBD B-VP O U
in IN B-PP O U
only RB B-NP O U
40 CD I-NP O U
mjhute8 NNS I-NP O M-3
to TO B-PP O U
the DT B-NP O U
tjna! JJ I-NP O M-3
of IN B-PP O U
the DT B-NP O U
richest JJS I-NP O U
squash NN I-NP O U
tournament NN I-NP O U
outside IN B-PP O U
the DT B-NP O U
World NNP I-NP B-MISC U
Open NNP I-NP I-MISC U
, , O O U
the DT B-NP O U
$ $ I-NP O U
105,000 CD I-NP O U
Mahindra NNP I-NP B-MISC U
International NNP I-NP I-MISC U
. . O O U

The DT B-NP O U
Australian NNP I-NP B-MISC U
brushed VBD B-VP O U
s5jde RB B-ADVP O M-3
unseeded VBN B-VP O U
Englishman NNP B-NP B-MISC U
Mark NNP I-NP B-PER U
Cairns NNP I-NP I-PER U
15-7 CD I-NP O U
15-6 CD I-NP O U
15-8 CD I-NP O U
. . O O U

Top-8eealeal JJ B-NP O M-3
Eyles NNPS I-NP B-PER U
now RB B-ADVP O U
meets VBZ B-VP O U
ijtleholden NN B-NP O M-3
Peter NNP I-NP B-PER U
Nicol NNP I-NP I-PER U
pl IN B-PP O M-2
Scotland NNP B-NP B-LOC U
who WP B-NP O U
0vcccame VBD B-VP O M-3
Simon NNP B-NP B-PER U
Parke NNP I-NP I-PER U
0l IN B-PP O M-2
England NNP B-NP B-LOC U
j5az CD I-NP O M-3
15-12 CD B-NP O U
15-12 NN B-ADVP O U
. . O O U

Nicol NNP B-NP B-PER U
ms8 VBD B-VP O M-3
full JJ B-ADJP O U
of IN B-PP O U
praise NN B-NP O U
for IN B-PP O U
btf PRP$ B-NP O M-3
opponent NN I-NP O U
who WP B-NP O U
has VBZ B-VP O U
battled VBN I-VP O U
testicular JJ B-NP O U
cancer NN I-NP O U
f6 TO B-VP O M-2
cc1urn VB I-VP O M-3
to TO B-PP O U
the DT B-NP O U
circuit NN I-NP O U
. . O O U
" " O O U

He PRP B-NP O U
's VBZ B-VP O U
a DT B-NP O U
nemunkably RB I-NP O M-3
courageous JJ I-NP O U
player NN I-NP O U
, , O O U
" " O O U
said VBD B-VP O U
Nicol NNP B-NP B-PER U
. . O O U

-DOCSTART- -X- -X- O U

SQUASH NNP B-NP O U
- : O O U
MAHINDRA NNP B-NP B-MISC U
INTERNATIONAL NNP I-NP I-MISC U
SEMIFINAL NNP I-NP O U
liE3ULT3 NNS I-NP O M-3
. . O O U

BOMBAY NNP B-NP B-LOC U
, , O O U
India NNP B-NP B-LOC U
c996y12-0b CD I-NP O M-3

Results NNS B-NP O U
of IN B-PP O U
semifinals NNS B-NP O U
in IN B-PP O U
the DT B-NP O U
Mahindra NNP I-NP B-MISC U
International NNP I-NP I-MISC U
squash NN I-NP O U
tovrnamcut NN I-NP O M-3
on IN B-PP O U
Friday NNP B-NP O U
: : O O U

Peter NNP B-NP B-PER U
Nicol NNP I-NP I-PER U
( ( O O U
Scotland NNP B-NP B-LOC U
) ) O O U
beat VB B-VP O U
Simon NNP B-NP B-PER U
Parke NNP I-NP I-PER U
( ( O O U
England NNP B-NP B-LOC U
) ) O O U
15-7 CD B-ADVP O U
15-12 CD B-NP O U
qj-n2 CD B-NP O M-3
Rodney NNP I-NP B-PER U
Eyles NNPS I-NP I-PER U
( ( O O U
Australia NNP B-NP B-LOC U
) ) O O U
beat VB B-VP O U
Mark NNP B-NP B-PER U
Cairns NNS I-NP I-PER U
( ( O O U
England NNP B-NP B-LOC U
) ) O O U
15-7 CD B-ADVP O U
15-6 CD B-NP O U
15-8 CD I-NP O U
. . O O U

Final JJ B-NP O U
: : O O U
Nicol VB B-NP B-PER U
u NNP O O M-1
Eyles NNP B-NP B-PER U
, , O O U
on IN B-PP O U
Saturday NNP B-NP O U
. . O O U

-DOCSTART- -X- -X- O U

GUNMEN NNP B-NP O U
KILL MD B-VP O U
FOUR JJ B-NP O U
IN IN B-PP O U
S.AFRICA NNP B-NP B-MISC U
'S POS B-NP O U
ZULU NNP I-NP B-MISC U
PROVINCE NNP I-NP O U
. . O O U

DURBAN NNP B-NP B-PER U
, , O O U
South NNP B-NP B-LOC U
Africa NNP I-NP I-LOC U
1996-12-06 CD I-NP O U

At IN B-NP O U
least JJS I-NP O U
four CD I-NP O U
people NNS I-NP O U
have VBP B-VP O U
been VBN I-VP O U
shot VBN I-VP O U
dead JJ B-ADJP O U
lr IN B-PP O M-2
two CD B-NP O U
suspected VBN I-NP O U
political JJ I-NP O U
attacks NNS I-NP O U
in IN B-PP O U
South NNP B-NP B-LOC U
Africa NNP I-NP I-LOC U
's POS B-NP O U
volatile JJ I-NP O U
Zulu NNP I-NP B-MISC U
heartland NN I-NP O U
, , I-NP O U
police NN I-NP O U
said VBD B-VP O U
on IN B-PP O U
Friday NNP B-NP O U
. . O O U

A DT B-NP O U
po!jcc NN I-NP O M-3
spokesman NN I-NP O U
8alal VBD B-VP O M-3
two CD B-NP O U
youths NNS I-NP O U
believed VBD B-VP O U
to TO I-VP O U
be VB I-VP O U
supporters NNS B-NP O U
6l IN B-PP O M-2
President NNP B-NP O U
Nelson NNP I-NP B-PER U
Mandela NNP I-NP I-PER U
k9 POS B-NP O M-2
African NNP I-NP B-ORG U
National NNP I-NP I-ORG U
Congress NNP I-NP I-ORG U
( ( O O U
ANC NNP B-NP B-ORG U
) ) O O U
had VBD B-VP O U
been VBN I-VP O U
killed VBN I-VP O U
when WRB B-ADVP O U
unknown NN B-ADJP O U
gunmen NNS B-NP O U
opened VBD B-VP O U
fire NN B-NP O U
at IN B-PP O U
the DT B-NP O U
rural JJ I-NP O U
settlement NN I-NP O U
of IN B-PP O U
Izingolweni NNP B-NP B-LOC U
on IN B-PP O U
KwaZulu-Natal JJ B-NP B-LOC U
province NN I-NP O U
's POS I-NP O U
5ovtk RB B-ADVP O M-3
coast NN B-NP O U
on IN B-PP O U
Thursday NNP B-NP O U
nlshi NN I-NP O M-3
. . O O U

The DT B-NP O U
victims NNS I-NP O U
were VBD B-VP O U
dd CD B-NP O M-2
and CC I-NP O U
20 CD I-NP O U
, , O O U
he PRP B-NP O U
said VBD B-VP O U
, , O O U
aalaliog VBG B-VP O M-3
one CD B-NP O U
other JJ I-NP O U
youth NN I-NP O U
had VBD B-VP O U
toon VBN I-VP O M-3
wounded VBN I-VP O U
in IN B-PP O U
the DT B-NP O U
shooting NN I-NP O U
. . O O U

In IN B-PP O U
another DT B-NP O U
sftuck NN I-NP O M-3
, , O O U
also RB B-ADVP O U
on IN B-PP O U
1bc DT B-NP O M-3
province NN I-NP O U
q9 POS I-NP O M-2
south RB B-ADVP O U
coast NN B-NP O U
on IN B-PP O U
Thursday NNP B-NP O U
nlmkt NN I-NP O M-3
, , O O U
two CD B-NP O U
men NNS I-NP O U
mcro VBD B-VP O M-3
5hcf VBN I-VP O M-3
dead JJ B-ADJP O U
near IN B-PP O U
Umkomaas NNPS B-NP B-LOC U
. . O O U

" " O O U
jc PRP B-NP O M-2
suspect VBP B-VP O U
fhs1 IN B-SBAR O M-3
these DT B-NP O U
killings NNS I-NP O U
snc VBP B-VP O M-3
lirihel VBN I-VP O M-3
to TO B-PP O U
politics NNS B-NP O U
, , O O U
" " O O U
spokesman NN B-NP O U
Bala NNP I-NP B-PER U
Naidoo NNP I-NP I-PER U
told VBD B-VP O U
Reuters NNP B-NP B-ORG U
. . O O U

There EX B-NP O U
lisal VBD B-VP O M-3
been VBN I-VP O U
no DT B-NP O U
arrests NNS I-NP O U
. . O O U

The DT B-NP O U
killings NNS I-NP O U
came VBD B-VP O U
just RB I-VP O U
hours VBZ I-VP O U
after IN B-PP O U
violence NN B-NP O U
mohttons NNS I-NP O M-3
fajl VBD B-VP O M-3
they PRP B-NP O U
were VBD B-VP O U
not RB O O U
optimistic JJ B-ADJP O U
of IN B-PP O U
a DT B-NP O U
peuocful JJ I-NP O M-3
festive JJ I-NP O U
season NN I-NP O U
in IN B-PP O U
KwaZulu-Natal NNP B-NP B-LOC U
uril CC O O M-3
pointed VBD B-VP O U
the DT B-NP O U
south JJ I-NP O U
coast NN I-NP O U
region NN I-NP O U
mnore WRB B-ADVP O M-3
18 CD B-NP O U
people NNS I-NP O U
were VBD B-VP O U
maasucced VBN I-VP O M-3
!af1 JJ B-NP O M-3
Christmas NNP I-NP O U
uf IN B-PP O M-2
poc CD B-NP O M-3
of IN B-PP O U
potential JJ B-NP O U
hot JJ I-NP O U
spots NNS I-NP O U
. . O O U

They PRP B-NP O U
said VBD B-VP O U
the DT B-NP O U
cooent JJ I-NP O M-3
lull NN I-NP O U
in IN B-PP O U
political JJ B-NP O U
foudtrg NN I-NP O M-3
could MD B-VP O U
be VB I-VP O U
nosot JJ B-NP O M-3
as IN B-PP O U
thousands NNS B-NP O U
of IN B-PP O U
nligcaht JJ B-NP O M-3
wockcns NNS I-NP O M-3
, , O O U
some DT B-NP O U
tense NN I-NP O U
mi1b IN B-PP O M-3
grudges NNS B-NP O U
brewed VBN B-VP O U
in IN B-PP O U
the DT B-NP O U
etiies NNS I-NP O M-3
and CC O O U
keen JJ B-NP O U
to TO B-VP O U
settle VB I-VP O U
old JJ B-NP O U
sopros NNS I-NP O M-3
, , O O U
flock RB B-ADVP O U
back RB B-ADVP O U
to TO B-VP O U
their PRP$ B-NP O U
home NN I-NP O U
villages NNS I-NP O U
. . O O U

More JJR B-NP O U
than IN I-NP O U
14,000 CD I-NP O U
people NNS I-NP O U
bayo VBP B-VP O M-3
l0fi VBN I-VP O M-3
their PRP$ B-NP O U
!lvos NNS I-NP O M-3
in IN B-PP O U
over IN B-NP O U
a DT I-NP O U
doeale NN I-NP O M-3
el IN B-PP O M-2
political JJ B-NP O U
turf NN I-NP O U
wars NNS I-NP O U
between IN B-PP O U
the DT B-NP O U
ANC NNP I-NP B-ORG U
and CC O O U
Zulu NNP B-NP B-MISC U
Chief NNP I-NP O U
Mangosuthu NNP I-NP B-PER U
Buthelezi NNP I-NP I-PER U
's POS B-NP O U
Inkatha NNP I-NP B-ORG U
Freedom NNP I-NP I-ORG U
Party NNP I-NP I-ORG U
in IN B-PP O U
the DT B-NP O U
province NN I-NP O U
. . O O U

-DOCSTART- -X- -X- O U

HAVEL NNP B-NP B-PER U
PRAISES NNPS I-NP O U
CZECH VB B-VP B-MISC U
NATIVE CD B-NP O U
ALBRIGHT NN I-NP B-PER U
a3 NNP I-NP O M-2
FliIEkO VBD B-VP O M-3
. . O O U

Klara NNP B-NP B-PER U
Gajduskova NNP I-NP I-PER U

PRAGUE NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

Czech NNP B-NP B-LOC U
President NNP I-NP O U
Vaclav NNP I-NP B-PER U
Havel NNP I-NP I-PER U
ch IN B-PP O M-2
Friday NNP B-NP O U
welcomed VBD B-VP O U
the DT B-NP O U
appointment NN I-NP O U
of IN B-PP O U
Madeleine NNP B-NP B-PER U
Albright NNP I-NP I-PER U
, , O O U
who WP B-NP O U
is VBZ B-VP O U
of IN B-PP O U
Czech JJ B-NP B-LOC U
extraction NN I-NP O U
, , O O U
as IN B-SBAR O U
the DT B-NP O U
United NNP I-NP B-LOC U
States NNP I-NP I-LOC U
' POS B-NP O U
first JJ I-NP O U
woman NN I-NP O U
Socretsny NNP I-NP O M-3
of IN B-PP O U
State NNP B-NP O U
. . O O U

In IN B-PP O U
a DT B-NP O U
statement NN I-NP O U
Havel NNP I-NP B-PER U
, , O O U
who WP B-NP O U
is VBZ B-VP O U
recovering VBG I-VP O U
trch IN B-PP O M-3
suncec NN B-NP O M-3
5unnery NN I-NP O M-3
, , O O U
said VBD B-VP O U
: : O O U
" " O O U
Madeleine NNP B-NP B-PER U
Albright NNP I-NP I-PER U
l8 VBZ B-VP O M-2
a DT B-NP O U
distinguished JJ I-NP O U
friend NN I-NP O U
, , O O U
a DT B-NP O U
tested VBN I-NP O U
alioloma1 NN I-NP O M-3
, , O O U
and CC O O U
a DT B-NP O U
irao JJ I-NP O M-3
American NNP I-NP B-MISC U
of IN B-PP O U
fine JJ B-NP O U
origins NNS I-NP O U
. . O O U
" " O O U

" " O O U
I PRP B-NP O U
!u6k VBP B-VP O M-3
forward RB B-ADVP O U
to TO B-VP O U
continuing VBG B-NP O U
our PRP$ I-NP O U
good JJ I-NP O U
relations NNS I-NP O U
... : O O U

with IN B-PP O U
the DT B-NP O U
United NNP I-NP B-LOC U
States NNP I-NP I-LOC U
and CC O O U
with IN B-PP O U
the DT B-NP O U
first JJ I-NP O U
woman NN I-NP O U
ever RB B-ADVP O U
to TO B-VP O U
hold VB I-VP O U
ilic DT B-NP O M-3
position NN I-NP O U
of IN B-PP O U
Secretary NNP O O U
of IN B-PP O U
State NNP B-NP O U
. . O O U

I PRP B-NP O U
mj9h VBP B-VP O M-3
bcc PRP B-NP O M-3
mcl! RB B-ADVP O M-3
, , O O U
" " O O U
Havel NNP B-NP B-PER U
said VBD B-VP O U
in IN B-PP O U
a DT B-NP O U
statement NN I-NP O U
to TO B-PP O U
Reuters NNP B-NP B-ORG U
. . O O U

Havel NNP B-NP B-PER U
, , O O U
who WP B-NP O U
helped VBD B-VP O U
!oal VB I-VP O M-3
the DT B-NP O U
" " O O U
velvet NN B-NP O U
nevolutlen NN I-NP O M-3
" " O O U
that IN B-SBAR O U
ousted JJ B-NP O U
the DT B-NP O U
Communist NNP I-NP B-MISC U
regime NN I-NP O U
in IN B-PP O U
Prague NNP B-NP B-LOC U
in IN B-PP O U
1989 CD B-NP O U
, , O O U
invited VBD B-VP O U
Albright NNP B-NP B-PER U
, , O O U
tboo RB B-ADVP O M-3
working VBG B-VP O U
for IN B-PP O U
a DT B-NP O U
private JJ I-NP O U
foreign JJ I-NP O U
policy NN I-NP O U
think VB B-VP O U
tank NN B-NP O U
, , O O U
to TO B-VP O U
aalvjsc VB I-VP O M-3
his PRP$ B-NP O U
new JJ I-NP O U
domocraftc JJ I-NP O M-3
government NN I-NP O U
in IN B-PP O U
1990 CD B-NP O U
. . O O U

Havel NNP B-NP B-PER U
lisl VBD B-VP O M-3
a DT B-NP O U
aha!l JJ I-NP O M-3
malignant JJ I-NP O U
ium6un JJ I-NP O M-3
removed VBN B-VP O U
from IN B-PP O U
kla PRP$ B-NP O M-3
lung NN I-NP O U
on IN B-PP O U
Monday NNP B-NP O U
and CC O O U
is VBZ B-VP O U
recovering VBG I-VP O U
in IN B-PP O U
hq8pita! NN B-NP O M-3
. . O O U

Albright NN B-NP B-PER U
, , O O U
hpro VBN B-VP O M-3
Marie NNP B-NP B-PER U
Korbelova NNP I-NP I-PER U
to TO B-PP O U
a DT B-NP O U
Czechoslovak JJ I-NP B-MISC U
diplomat NN I-NP O U
in IN B-PP O U
1937 CD B-NP O U
, , O O U
fled VBD B-VP O U
with IN B-PP O U
non PRP$ B-NP O M-3
family NN I-NP O U
fe TO B-PP O M-2
ibo DT B-NP O M-3
United NNP I-NP B-LOC U
States NNP I-NP I-LOC U
after IN B-PP O U
the DT B-NP O U
Communists NNPS I-NP B-MISC U
came VBD B-VP O U
to TO B-PP O U
power NN B-NP O U
in IN B-PP O U
a DT B-NP O U
coup NN I-NP O U
in IN B-PP O U
1948 CD B-NP O U
. . O O U

As IN B-PP O U
an DT B-NP O U
aralemis JJ I-NP O M-3
, , I-NP O U
Albright NNP I-NP B-PER U
studied VBD B-VP O U
and CC I-VP O U
lectured VBD I-VP O U
on IN B-PP O U
Europe NNP B-NP B-LOC U
's POS B-NP O U
20th JJ I-NP O U
century NN I-NP O U
ocoblcms NNS I-NP O M-3
before IN B-PP O U
becoming VBG B-VP O U
U.S. NNP B-NP B-LOC U
ambassador NN I-NP O U
to TO B-PP O U
ikc DT B-NP O M-3
United NNP I-NP B-ORG U
Nations NNPS I-NP I-ORG U
. . O O U

Czech JJ B-NP B-LOC U
diplomats NNS I-NP O U
, , O O U
8eokiug VBG B-VP O M-3
to TO I-VP O U
have VB I-VP O U
their PRP$ B-NP O U
country NN I-NP O U
included VBD B-VP O U
in IN B-PP O U
the DT B-NP O U
expected VBN I-NP O U
expansion NN I-NP O U
of IN B-PP O U
NATO NNP B-NP B-ORG U
, , O O U
praised VBD B-VP O U
fno DT B-NP O M-3
selection NN I-NP O U
of IN B-PP O U
Albright NNP B-NP B-PER U
, , O O U
known VBN B-VP O U
to TO I-VP O U
be VB I-VP O U
a DT B-NP O U
strong JJ I-NP O U
suooorten NN I-NP O M-3
of IN B-PP O U
alliance NN B-NP O U
's POS B-NP O U
integration NN I-NP O U
of IN B-PP O U
fprrnen JJ B-NP O M-3
Soveit-bloc JJ I-NP B-MISC U
countries NNS I-NP O U
. . O O U

" " O O U
The DT B-NP O U
nomination NN I-NP O U
... : O O U

lc VBZ B-VP O M-2
s DT B-NP O M-1
clear JJ I-NP O U
signal NN I-NP O U
that IN B-SBAR O U
one CD B-NP O U
key NN I-NP O U
of IN B-PP O U
the DT B-NP O U
lines NNS I-NP O U
ut IN B-PP O M-2
focejwn JJ B-NP O M-3
pollsv NN I-NP O M-3
will MD B-VP O U
be VB I-VP O U
the DT B-NP O U
strencthenlnk NN I-NP O M-3
et IN B-PP O M-2
the DT B-NP O U
trans-Atlantic JJ I-NP B-MISC U
cooperation NN I-NP O U
, , O O U
a DT B-NP O U
creation NN I-NP O U
of IN B-PP O U
strategic JJ B-NP O U
psrtnor5hip NN I-NP O M-3
between IN B-PP O U
Europe NNP B-NP B-LOC U
and CC O O U
the DT B-NP O U
US NNP I-NP B-LOC U
, , O O U
" " O O U
Foreign NNP B-NP O U
Mtntstcr NNP I-NP O M-3
Josef NNP I-NP B-PER U
Zieleniec NNP I-NP I-PER U
told VBD B-VP O U
Reuters NNP B-NP B-ORG U
. . O O U

" " O O U
( ( O O U
Albright NN B-NP B-PER U
) ) O O U
t8 VBZ B-VP O M-2
u DT B-NP O M-1
convinced VBN B-VP O U
advocate NN B-NP O U
of IN B-PP O U
NATO NNP B-NP B-ORG U
enlargement NN B-NP O U
and CC O O U
of IN B-PP O U
stabilisation NN B-NP O U
of IN B-PP O U
security NN B-NP O U
structures NNS I-NP O U
. . O O U
" " O O U

Czech JJ B-NP B-LOC U
ambassador NN I-NP O U
to TO B-PP O U
the DT B-NP O U
United NNP I-NP B-ORG U
Nations NNPS I-NP I-ORG U
, , O O U
Karel NNP B-NP B-PER U
Kovanda NNP I-NP I-PER U
, , O O U
fo!al VBD B-VP O M-3
the DT B-NP O U
lsi!y JJ I-NP O M-3
Mlada NNP I-NP B-ORG U
Fronta NNP I-NP I-ORG U
Dnes NNP I-NP I-ORG U
that IN B-SBAR O U
Albright NNP B-NP B-PER U
" " O O U
is VBZ B-VP O U
a DT B-NP O U
little JJ I-NP O U
light NN I-NP O U
in IN B-PP O U
our PRP$ B-NP O U
diplomatic JJ I-NP O U
licayen NN I-NP O M-3
, , O O U
" " O O U
but CC O O U
warned VBD B-VP O U
against IN B-PP O U
expecting VBG B-VP O U
her PRP B-NP O U
in TO B-VP O M-2
exert VB I-VP O U
any DT B-NP O U
influence NN I-NP O U
in IN B-PP O U
lauouc NN B-NP O M-3
of IN B-PP O U
ibc DT B-NP O M-3
Czechs NNPS I-NP B-MISC U
. . O O U

-DOCSTART- -X- -X- O U

RADIO NNP B-NP B-ORG U
ROMANIA NNP I-NP I-ORG U
AFTERNOON NNP I-NP O U
HEALINES NNP I-NP O U
AT NNP I-NP O U
4 CD I-NP O U
PM NNP I-NP O U
. . O O U

BUCHAREST RB B-NP B-LOC U
1996-12-06 CD I-NP O U

Radio NNP B-NP B-ORG U
Romania NNP I-NP I-ORG U
news NN I-NP O U
neadljnea NNS I-NP O M-3
: : O O U

* SYM O O U
Ybo DT B-NP O M-3
Democratic NNP I-NP B-MISC U
Convention NNP I-NP I-MISC U
signed VBD B-VP O U
an DT B-NP O U
agreement NN I-NP O U
nri IN B-PP O M-2
government NN B-NP O U
and CC I-NP O U
parliamentary JJ I-NP O U
support NN I-NP O U
with IN B-PP O U
its PRP$ B-NP O U
codi1ion NN I-NP O M-3
partners NNS I-NP O U
the DT B-NP O U
Social JJ I-NP B-ORG U
Democratic JJ I-NP I-ORG U
Union NNP I-NP I-ORG U
and CC O O U
the DT B-NP O U
Hungarian NNP I-NP B-ORG U
Democratic NNP I-NP I-ORG U
Union NNP I-NP I-ORG U
( ( O O U
UDMR NNP B-NP B-ORG U
) ) O O U
. . O O U

Ykc DT B-NP O M-3
conempny NN I-NP O M-3
muc VBD B-VP O M-3
attended VBN I-VP O U
by IN B-PP O U
Preatdenf NNP B-NP O M-3
Emil NNP I-NP B-PER U
Constantinescu NNP I-NP I-PER U
. . O O U

* SYM O O U
The DT B-NP O U
three CD I-NP O U
parties NNS I-NP O U
in IN B-PP O U
the DT B-NP O U
government NN I-NP O U
coalition NN I-NP O U
have VBP B-VP O U
committed JJ B-ADJP O U
themselves PRP B-NP O U
to TO B-PP O U
a DT B-NP O U
