-DOCSTART- -X- -X- O U
Hevstoh NNP B-NP B-LOC M-3
again RB B-ADVP O U
honoured VBN B-VP O U
him PRP B-NP O U
as IN B-PP O U
college NN B-NP O U
football NN I-NP O U
's POS B-NP O U
lineman NN I-NP O U
of IN B-PP O U
the DT B-NP O U
year NN I-NP O U
. . O O U

Fure NNP B-NP B-PER M-3
, , O O U
a DT B-NP O U
junior NN I-NP O U
, , O O U
helped VBD B-VP O U
dbiu NNP B-NP B-ORG M-3
State NNP I-NP I-ORG U
to TO B-PP O U
a DT B-NP O U
10-1 JJ I-NP O U
record NN I-NP O U
and CC O O U
a DT B-NP O U
berth NN I-NP O U
in IN B-PP O U
the DT B-NP O U
B0ae NNP I-NP B-MISC M-3
Rcml NNP I-NP I-MISC M-3
against IN B-PP O U
Ariooru NNP B-NP B-ORG M-3
3iste NNP I-NP I-ORG M-3
. . O O U

He PRP B-NP O U
was VBD B-VP O U
the DT B-NP O U
most RBS I-NP O U
dominant JJ I-NP O U
offensive JJ I-NP O U
lineman NN I-NP O U
in IN B-PP O U
the DT B-NP O U
country NN I-NP O U
and CC O O U
also RB B-ADVP O U
played VBD B-VP O U
defensive JJ B-NP O U
line NN I-NP O U
in IN B-PP O U
goal-line JJ B-NP O U
situations NNS I-NP O U
. . O O U

Last JJ B-NP O U
year NN I-NP O U
, , O O U
Fsee NNP B-NP B-PER M-3
became VBD B-VP O U
the DT B-NP O U
first JJ I-NP O U
sophomore NN I-NP O U
to TO B-VP O U
win VB I-VP O U
the DT B-NP O U
award NN I-NP O U
since IN B-PP O U
its PRP$ B-NP O U
inception NN I-NP O U
in IN B-PP O U
1970 CD B-NP O U
. . O O U

Fsco NNP B-NP B-PER M-3
outdistanced VBD B-VP O U
three CD B-NP O U
senior JJ I-NP O U
finalists NNS I-NP O U
-- : O O U
virgtnla NNP B-NP B-ORG M-3
Ycoh NNP I-NP I-ORG M-3
defensive JJ I-NP O U
end NN I-NP O U
Cocrel! NNP I-NP B-PER M-3
8romh NNP I-NP I-PER M-3
, , O O U
Anzoha NNP B-NP B-ORG M-3
State NNP I-NP I-ORG U
offensive JJ I-NP O U
tackle NN I-NP O U
lvsn NNP I-NP B-PER M-3
Boove NNP I-NP I-PER M-3
and CC I-NP O U
defensive JJ I-NP O U
end NN I-NP O U
Jancl NNP I-NP B-PER M-3
Tomich NNP I-NP I-PER U
of IN B-PP O U
Nebraska NNP B-NP B-ORG U
. . O O U

The DT B-NP O U
Lembucdi NNP I-NP B-MISC M-3
Awscal NNP I-NP I-MISC M-3
is VBZ B-VP O U
presented VBN I-VP O U
to TO B-PP O U
the DT B-NP O U
college NN I-NP O U
lineman NN I-NP O U
who WP B-NP O U
, , O O U
in IN B-PP O U
addition NN B-NP O U
to TO B-PP O U
outstanding JJ B-NP O U
effort NN I-NP O U
on IN B-PP O U
the DT B-NP O U
field NN I-NP O U
, , O O U
best RB B-VP O U
exemplifies VBZ I-VP O U
the DT B-NP O U
characteristics NNS I-NP O U
and CC I-NP O U
discipline NN I-NP O U
of IN B-PP O U
uinsc NNP B-NP B-PER M-3
Lonlbacli NNP I-NP I-PER M-3
, , O O U
legendary JJ B-NP O U
coach NN I-NP O U
of IN B-PP O U
the DT B-NP O U
Ereori NNP I-NP B-ORG M-3
13uv NNP I-NP I-ORG M-3
Faohers NNPS I-NP I-ORG M-3
. . O O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
OilTiH VB B-VP B-MISC M-3
FIRST NNP B-NP O U
DIVISION NNP I-NP O U
RESULTS NNS I-NP O U
/ SYM O O U
STANDINGS NNS B-NP O U
. . O O U

AMSTEKOyM NN B-NP B-LOC M-3
1996-12-06 CD I-NP O U

Result NN B-NP O U
of IN B-PP O U
Outrn JJ B-NP B-MISC M-3
first JJ I-NP O U
division NN I-NP O U

soccer NN B-NP O U
match NN I-NP O U
played VBD B-VP O U
on IN B-PP O U
Friday NNP B-NP O U
: : O O U

BRx NNP B-NP B-ORG M-3
Waa!mtjk NNP I-NP I-ORG M-3
1 CD I-NP O U
Wjl!om NNP I-NP B-ORG M-3
II NNP I-NP I-ORG U
Yllborg NNP I-NP I-ORG M-3
2 CD I-NP O U

Standings NNS B-NP O U
( ( O O U
tabulate NN B-NP O U
under IN B-PP O U
played JJ B-NP O U
, , O O U
won VBD B-VP O U
, , B-VP O U
drawn VBN I-VP O U
, , O O U
lost VBD B-VP O U
, , O O U
goals NNS B-NP O U

for IN B-PP O U
, , O O U
goals NNS B-NP O U
against IN B-PP O U
, , O O U
points VBZ B-VP O U
) ) O O U
: : O O U

F3p NNP B-NP B-ORG M-3
Finlhoveh NNP I-NP I-ORG M-3
18 CD I-NP O U
13 CD I-NP O U
3 CD I-NP O U
2 CD I-NP O U
52 CD I-NP O U
14 CD I-NP O U
42 CD I-NP O U

poyenpord NNP B-NP B-ORG M-3
17 CD I-NP O U
11 CD I-NP O U
3 CD I-NP O U
3 CD I-NP O U
29 CD I-NP O U
20 CD I-NP O U
36 CD I-NP O U

Ymonte NNP B-NP B-ORG M-3
Ensrhole NN I-NP I-ORG M-3
18 CD I-NP O U
10 CD I-NP O U
4 CD I-NP O U
4 CD I-NP O U
28 CD I-NP O U
15 CD I-NP O U
34 CD I-NP O U

Graatccnap NNP B-NP B-ORG M-3
Ooetlnchew NNP I-NP I-ORG M-3
18 CD I-NP O U
9 CD I-NP O U
3 CD I-NP O U
6 CD I-NP O U
29 CD I-NP O U
22 CD I-NP O U
30 CD B-NP O U

Vi1ofse NNP B-NP B-ORG M-3
Arnhem NNP I-NP I-ORG U
18 CD I-NP O U
8 CD I-NP O U
5 CD I-NP O U
5 CD I-NP O U
29 CD I-NP O U
21 CD I-NP O U
29 CD I-NP O U

Ajax NNP B-NP B-ORG U
Anlstcralam NNP I-NP I-ORG M-3
18 CD I-NP O U
7 CD I-NP O U
8 CD I-NP O U
3 CD I-NP O U
23 CD I-NP O U
16 CD I-NP O U
29 CD I-NP O U

Heercriveon NNP B-NP B-ORG M-3
18 CD I-NP O U
7 CD I-NP O U
7 CD I-NP O U
4 CD I-NP O U
30 CD B-NP O U
20 CD I-NP O U
28 CD I-NP O U

licala NNP B-NP B-ORG M-3
lm NNP I-NP I-ORG M-2
Korhnade NNP I-NP I-ORG M-3
17 CD I-NP O U
7 CD I-NP O U
6 CD I-NP O U
4 CD I-NP O U
19 CD I-NP O U
21 CD I-NP O U
27 CD I-NP O U

Uirorht NNP B-NP B-ORG M-3
18 CD I-NP O U
4 CD I-NP O U
10 CD I-NP O U
4 CD I-NP O U
26 CD B-NP O U
24 CD I-NP O U
22 CD I-NP O U

to!endsm NNP B-NP B-ORG M-3
18 CD I-NP O U
5 CD I-NP O U
6 CD I-NP O U
7 CD I-NP O U
20 CD I-NP O U
23 CD I-NP O U
21 CD I-NP O U

Sparta NNP B-NP B-ORG U
Rotterdam NNP I-NP I-ORG U
19 CD I-NP O U
6 CD I-NP O U
3 CD I-NP O U
10 CD I-NP O U
21 CD I-NP O U
25 CD I-NP O U
21 CD I-NP O U

iye NNP B-NP B-ORG M-3
13rels NNP I-NP I-ORG M-3
18 CD I-NP O U
6 CD I-NP O U
3 CD I-NP O U
9 CD I-NP O U
17 CD I-NP O U
29 CD I-NP O U
21 CD I-NP O U

mil!cm NNP B-NP B-ORG M-3
II NNP I-NP I-ORG U
TUburp NNP I-NP I-ORG M-3
18 CD I-NP O U
5 CD I-NP O U
4 CD I-NP O U
9 CD I-NP O U
19 CD I-NP O U
31 CD I-NP O U
19 CD I-NP O U

Gr0hinsen NNP B-NP B-ORG M-3
18 CD I-NP O U
4 CD I-NP O U
6 CD I-NP O U
8 CD I-NP O U
20 CD I-NP O U
31 CD I-NP O U
18 CD I-NP O U

AZ NNP B-NP B-ORG U
plkmuur NNP I-NP I-ORG M-3
18 CD I-NP O U
5 CD I-NP O U
2 CD I-NP O U
11 CD I-NP O U
16 CD I-NP O U
23 CD I-NP O U
17 CD I-NP O U

Furiuha NNP B-NP B-ORG M-3
Sjftand NNP I-NP I-ORG M-3
17 CD I-NP O U
3 CD I-NP O U
7 CD I-NP O U
7 CD I-NP O U
14 CD I-NP O U
28 CD I-NP O U
16 CD I-NP O U

NEC NNP B-NP B-ORG U
Niimcger NNP I-NP I-ORG M-3
18 CD I-NP O U
3 CD I-NP O U
7 CD I-NP O U
8 CD I-NP O U
19 CD I-NP O U
32 CD I-NP O U
16 CD I-NP O U

liRb NNP B-NP B-ORG M-3
wsalwijh NNP I-NP I-ORG M-3
19 CD I-NP O U
3 CD I-NP O U
5 CD I-NP O U
11 CD I-NP O U
18 CD I-NP O U
33 CD I-NP O U
14 CD I-NP O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
GGRuAx NNP B-NP B-MISC M-3
FIRST NNP I-NP O U
DIVISION NNP I-NP O U
RESULTS NNS I-NP O U
/ SYM O O U
STANDINGS NNS B-NP O U
. . O O U

8dNm NN B-NP B-LOC M-3
1996-12-06 CD I-NP O U

Results NNS B-NP O U
of IN B-PP O U
German JJ B-NP B-MISC U
first JJ I-NP O U
division NN I-NP O U

soccer NN B-NP O U
matches NNS I-NP O U
played VBN B-VP O U
on IN B-PP O U
Friday NNP B-NP O U
: : O O U

Bochum NNP B-NP B-ORG U
2 CD I-NP O U
Bayer NNP I-NP B-ORG U
Leverkusen NNP I-NP I-ORG U
2 CD I-NP O U

accder NNP B-NP B-ORG M-3
Rreracn NNP I-NP I-ORG M-3
1 CD I-NP O U
oj6b CD I-NP B-ORG M-3
Munich NNP I-NP I-ORG U
1 CD I-NP O U

Kac!9ruhe NNP B-NP B-ORG M-3
3 CD I-NP O U
Froibunf NNP I-NP B-ORG M-3
0 CD I-NP O U

Schalke FW B-NP B-ORG U
2 CD I-NP O U
marss NNP I-NP B-ORG M-3
Rostock NNP I-NP I-ORG U
0 CD I-NP O U

Standings NNS B-NP O U
( ( O O U
tabulated VBN B-VP O U
under IN B-PP O U
played JJ B-NP O U
, , O O U
won VBD B-VP O U
, , B-VP O U
drawn VBN I-VP O U
, , O O U
lost VBD B-VP O U
, , O O U
goals NNS B-NP O U

for IN B-PP O U
goals NNS B-NP O U
against IN B-PP O U
points NNS B-NP O U
) ) O O U
: : O O U

8avec NNP B-NP B-ORG M-3
Leverkusen NNP I-NP I-ORG U
17 CD I-NP O U
10 CD I-NP O U
4 CD I-NP O U
3 CD I-NP O U
38 CD I-NP O U
22 CD I-NP O U
34 CD I-NP O U

Bavenu NNP B-NP B-ORG M-3
Mvutch NNP I-NP I-ORG M-3
16 CD I-NP O U
9 CD I-NP O U
6 CD I-NP O U
1 CD I-NP O U
26 CD B-NP O U
14 CD I-NP O U
33 CD I-NP O U

hlE NNP B-NP B-ORG M-3
Stuttnsri NNP I-NP I-ORG M-3
16 CD I-NP O U
9 CD I-NP O U
4 CD I-NP O U
3 CD I-NP O U
39 CD I-NP O U
17 CD I-NP O U
31 CD I-NP O U

Boru5ais NNP B-NP B-ORG M-3
Donimunal NNP I-NP I-ORG M-3
16 CD I-NP O U
9 CD I-NP O U
4 CD I-NP O U
3 CD I-NP O U
33 CD I-NP O U
17 CD I-NP O U
31 CD I-NP O U

Kaclcruke NNP B-NP B-ORG M-3
17 CD I-NP O U
8 CD I-NP O U
4 CD I-NP O U
5 CD I-NP O U
30 CD B-NP O U
20 CD I-NP O U
28 CD I-NP O U

tt1 NNP B-NP B-ORG M-3
B0cnam NNP I-NP I-ORG M-3
16 CD I-NP O U
7 CD I-NP O U
6 CD I-NP O U
3 CD I-NP O U
23 CD I-NP O U
21 CD I-NP O U
27 CD I-NP O U

zg CD B-NP B-ORG M-2
pv NNP I-NP I-ORG M-2
Co!oono NNP I-NP I-ORG M-3
16 CD I-NP O U
8 CD I-NP O U
2 CD I-NP O U
6 CD I-NP O U
31 CD I-NP O U
27 CD I-NP O U
26 CD B-NP O U

Sshalho FW B-NP B-ORG M-3
04 CD I-NP I-ORG U
17 CD I-NP O U
7 CD I-NP O U
4 CD I-NP O U
6 CD I-NP O U
25 CD I-NP O U
26 CD B-NP O U
25 CD I-NP O U

qecden NNP B-NP B-ORG M-3
8cenen NNP I-NP I-ORG M-3
17 CD I-NP O U
6 CD I-NP O U
4 CD I-NP O U
7 CD I-NP O U
29 CD I-NP O U
28 CD I-NP O U
22 CD I-NP O U

b3n NNP B-NP B-ORG M-3
Ouisbong NNP I-NP I-ORG M-3
16 CD I-NP O U
5 CD I-NP O U
4 CD I-NP O U
7 CD I-NP O U
16 CD I-NP O U
22 CD I-NP O U
19 CD I-NP O U

3o NNP B-NP B-ORG M-2
k8tb CD I-NP I-ORG M-3
Monien NNP I-NP I-ORG M-3
17 CD I-NP O U
4 CD I-NP O U
6 CD I-NP O U
7 CD I-NP O U
25 CD I-NP O U
31 CD I-NP O U
18 CD I-NP O U

Eb NNP B-NP B-ORG M-2
3fx NNP I-NP I-ORG M-3
Paah NNP I-NP I-ORG M-3
15 CD I-NP O U
5 CD I-NP O U
3 CD I-NP O U
7 CD I-NP O U
21 CD I-NP O U
28 CD I-NP O U
18 CD I-NP O U

Eoctuoa NNP B-NP B-ORG M-3
Oussoldort NNP I-NP I-ORG M-3
16 CD I-NP O U
5 CD I-NP O U
3 CD I-NP O U
8 CD I-NP O U
13 CD I-NP O U
24 CD I-NP O U
18 CD I-NP O U

Hurnburgec NNP B-NP B-ORG M-3
SV $ I-NP I-ORG U
16 CD I-NP O U
4 CD I-NP O U
5 CD I-NP O U
7 CD I-NP O U
20 CD I-NP O U
25 CD I-NP O U
17 CD I-NP O U

Arrntniu NNP B-NP B-ORG M-3
13ie!ofeld NNP I-NP I-ORG M-3
16 CD I-NP O U
4 CD I-NP O U
4 CD I-NP O U
8 CD I-NP O U
18 CD I-NP O U
28 CD I-NP O U
16 CD I-NP O U

FC NNP B-NP B-ORG U
mshsa NNP I-NP I-ORG M-3
Kostnrk NNP I-NP I-ORG M-3
17 CD I-NP O U
4 CD I-NP O U
3 CD I-NP O U
10 CD I-NP O U
19 CD I-NP O U
26 CD B-NP O U
15 CD I-NP O U

Borassts NNP B-NP B-ORG M-3
Moochergladbacb NNP I-NP I-ORG M-3
16 CD I-NP O U
4 CD I-NP O U
3 CD I-NP O U
9 CD I-NP O U
12 CD I-NP O U
22 CD I-NP O U
15 CD I-NP O U

3b NNP B-NP B-ORG M-2
Freiburg NNP I-NP I-ORG U
17 CD I-NP O U
4 CD I-NP O U
1 CD I-NP O U
12 CD I-NP O U
20 CD I-NP O U
40 CD I-NP O U
13 CD I-NP O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
FRENCH VB B-VP B-MISC U
LEAGUE NNP B-NP O U
SUMMARIES NNP I-NP O U
. . O O U

FARJ3 NNP B-NP B-LOC M-3
1996-12-06 CD I-NP O U

Summaries NNS B-NP O U
of IN B-PP O U
French JJ B-NP B-MISC U
first JJ I-NP O U
division NN I-NP O U

matches NNS B-NP O U
on IN B-PP O U
Friday NNP B-NP O U
: : O O U

1eo8 NNP B-NP B-ORG M-3
0 CD I-NP O U
Nsofes NNS I-NP B-ORG M-3
4 CD B-NP O U
( ( O O U
Juoket NNP B-NP B-PER M-3
N'Docurn NNP I-NP I-PER M-3
7 CD I-NP O U
, , O O U
x!aule NNP B-NP B-PER M-3
Make!o!e NNP I-NP I-PER M-3
42 CD I-NP O U
, , O O U
Jocclvr NNP B-NP B-PER M-3

Gpuruennoc NNP B-NP B-PER M-3
67 CD I-NP O U
, , O O U
Cnris16phe NNP B-NP B-PER M-3
Flsnol NNP I-NP I-PER M-3
72 CD I-NP O U
) ) O O U
. . O O U

Halftime VB B-VP O U
0-2 NN B-NP O U
. . O O U

Attendance NNP B-NP O U
: : O O U

15,000 CD B-NP O U
. . O O U

Funis NNP B-NP B-ORG M-3
St NNP I-NP I-ORG U
6ermalr NNP I-NP I-ORG M-3
1 CD I-NP O U
( ( O O U
8rvnu NNP B-NP B-PER M-3
N'Gotty NNP I-NP I-PER U
2 CD I-NP O U
) ) O O U
rsocy NNP B-NP B-ORG M-3
2 CD I-NP O U
( ( O O U
Paul NNP B-NP B-PER U
Ftsshcr NNP I-NP I-PER M-3

70 CD B-NP O U
, , O O U
PkU NNP B-NP B-PER M-3
Ecsy NNP I-NP I-PER M-3
89 CD I-NP O U
) ) O O U
. . O O U

1-0 CD B-NP O U
. . O O U

30,000 CD B-NP O U
. . O O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
DUTCH VB B-VP B-MISC U
FIRST NNP B-NP O U
DIVISION NNP I-NP O U
SUMMARIES NNP I-NP O U
. . O O U

jMSTEKDAs NN B-NP B-LOC M-3
1996-12-06 CD I-NP O U

Summary NNS B-NP O U
of IN B-PP O U
Dutch JJ B-NP B-MISC U
first JJ I-NP O U
division NN I-NP O U

soccer NN B-NP O U
match NN I-NP O U
played VBD B-VP O U
on IN B-PP O U
Friday NNP B-NP O U
: : O O U

KRu NNP B-NP B-ORG M-3
Wualwjjh NNP I-NP I-ORG M-3
1 CD I-NP O U
( ( O O U
Starbuck NNP B-NP O U
76 CD I-NP O U
) ) O O U
ztllew NNP B-NP B-ORG M-3
JL NNP I-NP I-ORG M-2
Yilhung NNP I-NP I-ORG M-3
2 CD I-NP O U
( ( O O U
Kuntecraan NNP B-NP B-PER M-3
45 CD I-NP O U
, , O O U

psu NNP B-NP B-PER M-3
lcn FW I-NP I-PER M-3
Vcs1 NNP I-NP I-PER M-3
77 CD I-NP O U
) ) O O U
. . O O U

Halftime VB B-VP O U
0-1 NNP B-NP O U
. . O O U

Attendance NNP B-NP O U
5,300 CD I-NP O U
. . O O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
pRENim VB B-VP B-MISC M-3
LEAGUE NNP B-NP O U
STANDINGS NNP I-NP O U
. . O O U

FARJ3 NNP B-NP B-LOC M-3
1996-12-06 CD I-NP O U

Standings NNS B-NP O U
in IN B-PP O U
the DT B-NP O U
Ercnsh JJ I-NP B-MISC M-3
first JJ I-NP O U

division NN B-NP O U
after IN B-PP O U
Friday NNP B-NP O U
's POS B-NP O U
matches NNS I-NP O U
( ( O O U
tabulate NN B-NP O U
under IN B-PP O U
played JJ B-NP O U
, , O O U
won VBD B-VP O U
, , O O U

drawn VBN B-VP O U
, , O O U
lost VBD B-VP O U
, , O O U
goals NNS B-NP O U
for IN B-PP O U
, , O O U
against RB B-ADVP O U
, , O O U
points VBZ B-VP O U
) ) O O U
: : O O U

Paris NNP B-NP B-ORG U
Sairt-Gormuin NNP I-NP I-ORG M-3
21 CD I-NP O U
12 CD I-NP O U
6 CD I-NP O U
3 CD I-NP O U
34 CD I-NP O U
15 CD I-NP O U
42 CD I-NP O U

ionueo NNP B-NP B-ORG M-3
20 CD I-NP O U
12 CD I-NP O U
5 CD I-NP O U
3 CD I-NP O U
36 CD I-NP O U
16 CD I-NP O U
41 CD I-NP O U

Bocdcsux NNP B-NP B-ORG M-3
20 CD I-NP O U
9 CD I-NP O U
7 CD I-NP O U
4 CD I-NP O U
29 CD I-NP O U
21 CD I-NP O U
34 CD I-NP O U

S1rasooung NNP B-NP B-ORG M-3
20 CD I-NP O U
11 CD I-NP O U
1 CD I-NP O U
8 CD I-NP O U
27 CD I-NP O U
27 CD I-NP O U
34 CD I-NP O U

Rasfta NNP B-NP B-ORG M-3
20 CD I-NP O U
9 CD I-NP O U
6 CD I-NP O U
5 CD I-NP O U
27 CD I-NP O U
22 CD I-NP O U
33 CD I-NP O U

Auxonne NNP B-NP B-ORG M-3
20 CD I-NP O U
8 CD I-NP O U
8 CD I-NP O U
4 CD I-NP O U
26 CD B-NP O U
12 CD I-NP O U
32 CD I-NP O U

rctp NNS B-NP B-ORG M-3
20 CD I-NP O U
8 CD I-NP O U
7 CD I-NP O U
5 CD I-NP O U
21 CD I-NP O U
16 CD I-NP O U
31 CD I-NP O U

Nsn1os NNS B-NP B-ORG M-3
21 CD I-NP O U
7 CD I-NP O U
9 CD I-NP O U
5 CD I-NP O U
41 CD I-NP O U
25 CD I-NP O U
30 CD B-NP O U

Guinbano NN B-NP B-ORG M-3
20 CD I-NP O U
7 CD I-NP O U
7 CD I-NP O U
6 CD I-NP O U
18 CD I-NP O U
18 CD I-NP O U
28 CD I-NP O U

1tllc NNP B-NP B-ORG M-3
20 CD I-NP O U
7 CD I-NP O U
7 CD I-NP O U
6 CD I-NP O U
22 CD I-NP O U
28 CD I-NP O U
28 CD I-NP O U

Msrscillo JJ B-NP B-ORG M-3
20 CD I-NP O U
6 CD I-NP O U
8 CD I-NP O U
6 CD I-NP O U
18 CD I-NP O U
17 CD I-NP O U
26 CD B-NP O U

Iyuo NNP B-NP B-ORG M-3
20 CD I-NP O U
6 CD I-NP O U
8 CD I-NP O U
6 CD I-NP O U
24 CD I-NP O U
31 CD I-NP O U
26 CD B-NP O U

Ronnoc NNS B-NP B-ORG M-3
20 CD I-NP O U
7 CD I-NP O U
4 CD I-NP O U
9 CD I-NP O U
23 CD I-NP O U
28 CD I-NP O U
25 CD I-NP O U

Lcua NNP B-NP B-ORG M-3
21 CD I-NP O U
7 CD I-NP O U
4 CD I-NP O U
10 CD I-NP O U
25 CD I-NP O U
34 CD I-NP O U
25 CD I-NP O U

Io FW B-NP B-ORG M-2
Havre NNP I-NP I-ORG U
20 CD I-NP O U
5 CD I-NP O U
7 CD I-NP O U
8 CD I-NP O U
20 CD I-NP O U
21 CD I-NP O U
22 CD I-NP O U

Cunno8 NNP B-NP B-ORG M-3
20 CD I-NP O U
5 CD I-NP O U
7 CD I-NP O U
8 CD I-NP O U
13 CD I-NP O U
22 CD I-NP O U
22 CD I-NP O U

Montpellier NNP B-NP B-ORG U
20 CD I-NP O U
3 CD I-NP O U
9 CD I-NP O U
8 CD I-NP O U
17 CD I-NP O U
24 CD I-NP O U
18 CD I-NP O U

Caen NNP B-NP B-ORG U
20 CD I-NP O U
3 CD I-NP O U
7 CD I-NP O U
10 CD I-NP O U
12 CD I-NP O U
23 CD I-NP O U
16 CD I-NP O U

Nancy NNP B-NP B-ORG U
21 CD I-NP O U
3 CD I-NP O U
7 CD I-NP O U
11 CD I-NP O U
14 CD I-NP O U
26 CD B-NP O U
16 CD I-NP O U

fieo JJ B-ADJP B-ORG M-3
20 CD B-NP O U
3 CD I-NP O U
4 CD I-NP O U
13 CD I-NP O U
17 CD I-NP O U
38 CD I-NP O U
13 CD I-NP O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
FRENCH VB B-VP B-MISC U
LEAGUE NNP B-NP O U
RESULTS NNS I-NP O U
. . O O U

PjliI3 NNP B-NP B-LOC M-3
1996-12-06 CD I-NP O U

Results NNS B-NP O U
of IN B-PP O U
Frchck JJ B-NP B-MISC M-3
first JJ I-NP O U
division NN I-NP O U

matches NNS B-NP O U
on IN B-PP O U
Friday NNP B-NP O U
: : O O U

1eoc NNP B-NP B-ORG M-3
0 CD I-NP O U
oarite5 NNS I-NP B-ORG M-3
4 CD B-NP O U

Farta NNP B-NP B-ORG M-3
St NNP I-NP I-ORG U
Gechuin NNP I-NP I-ORG M-3
1 CD I-NP O U
aanev NNP I-NP B-ORG M-3
2 CD I-NP O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
GERMAN NNP B-NP B-MISC U
FIRST NNP I-NP O U
DIVISION NNP I-NP O U
SUMMARIES NNP I-NP O U
. . O O U

EGNa NN B-NP B-LOC M-3
1996-12-06 CD I-NP O U

Summaries NNS B-NP O U
of IN B-PP O U
matches NNS B-NP O U
played VBN B-VP O U
in IN B-PP O U
the DT B-NP O U
6enrnan JJ I-NP B-MISC M-3
first JJ I-NP O U
division NN I-NP O U
on IN B-PP O U
Friday NNP B-NP O U
: : O O U

Roolium NNP B-NP B-ORG M-3
2 CD I-NP O U
( ( O O U
Stichr01h NNP B-NP B-PER M-3
30th JJ I-NP O U
pen NN I-NP O U
, , O O U
Wpfj NNP B-NP B-PER M-3
89th JJ I-NP O U
) ) O O U
0aycc NNP B-NP B-ORG M-3
Levcnkuson NNP I-NP I-ORG M-3
2 CD I-NP O U
( ( O O U
Kirsten NNP B-NP B-PER U
18th JJ I-NP O U
, , I-NP O U
Ramelow NNP I-NP B-PER U
56th NNP I-NP O U
) ) O O U
. . O O U

Halftime VB B-VP O U
1-1 NNP B-NP O U
. . O O U

Attendance NNP B-NP O U
: : O O U
24,602 CD B-NP O U

Wordoc NNP B-NP B-ORG M-3
13nemcn NNP I-NP I-ORG M-3
1 CD I-NP O U
( ( O O U
0cdc NNP B-NP B-PER M-3
85th CD I-NP O U
) ) O O U
bzb0 CD B-NP B-ORG M-3
suritch NNP I-NP I-ORG M-3
1 CD I-NP O U
( ( O O U
Rnrrnirow JJ B-NP B-PER M-3
8th JJ I-NP O U
) ) O O U
. . O O U

Halftime VB B-VP O U
0-1 NNP B-NP O U
. . O O U

Attendance NNP B-NP O U
33,000 CD I-NP O U

Karlsruhe NNP B-NP B-LOC U
3 CD I-NP O U
( ( O O U
Rolcli NNP B-NP B-PER M-3
29th JJ I-NP O U
, , O O U
Csc! NNP B-NP B-PER M-3
44th CD I-NP O U
, , O O U
Dundee NNP B-NP B-ORG U
69th JJ I-NP O U
) ) O O U
Fnelturg NNP B-NP B-LOC M-3
0 CD I-NP O U
. . O O U

Halftime NNP B-NP O U
2-0 CD I-NP O U
. . O O U

Attendance NNP B-NP O U
33,000 CD I-NP O U

Schdhe FW B-NP B-ORG M-3
2 CD I-NP O U
( ( O O U
Moldcc NN B-NP B-PER M-3
2nd CD I-NP O U
and CC O O U
27th JJ B-NP O U
) ) O O U
manau NNP B-NP B-ORG M-3
liostbok NNP I-NP I-ORG M-3
0 CD I-NP O U
. . O O U

Halftime NNP B-NP O U
2-0 CD I-NP O U
. . O O U

Attendance NNP B-NP O U
29,300 CD I-NP O U

-DOCSTART- -X- -X- O U

TENNIS NNS B-NP O U
- : O O U
ERgtD NNP B-NP B-MISC M-3
3Lgo NNP I-NP I-MISC M-3
xilF NNP I-NP I-MISC M-3
QUARTER-FINAL NNP I-NP O U
RESULTS NNS I-NP O U
. . O O U

eUNIam WDT B-NP B-LOC M-3
, , O O U
Germany NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

Quarter-final JJ B-NP O U
results NNS I-NP O U
at IN B-PP O U
the DT B-NP O U
$ $ I-NP O U
6 CD I-NP O U
million CD I-NP O U
6nanl NNP I-NP B-MISC M-3
3!sm NNP I-NP I-MISC M-3
Cup NNP I-NP I-MISC U
tennis NN I-NP O U
tournament NN I-NP O U
on IN B-PP O U
Friday NNP B-NP O U
: : O O U
60run NNP B-NP B-PER M-3
Tvanjsovic NNP I-NP I-PER M-3
( ( O O U
Cceatiu NNP B-NP B-LOC M-3
) ) O O U
beat VB B-VP O U
fsnk NNP B-NP B-PER M-3
eoodfcrdc NNP I-NP I-PER M-3
( ( O O U
cu5iralia NNP B-NP B-LOC M-3
) ) O O U
6-4 CD B-NP O U
6-4 CD I-NP O U

Yovxeoy NNP B-NP B-PER M-3
Ratelnikoy NNP I-NP I-PER M-3
( ( O O U
Russia NNP B-NP B-LOC U
) ) O O U
beat VB B-VP O U
Jim NNP B-NP B-PER U
qcurien NNP I-NP I-PER M-3
( ( O O U
iltSa NNP B-NP B-LOC M-3
) ) O O U
2-6 CD B-NP O U
6-4 CD I-NP O U
8-6 CD I-NP O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
