-DOCSTART- -X- -X- O U
mtyFI NNP B-NP B-PER M-5
HAS VBZ B-VP O U
TRAECHEOTOMY NNP B-NP O U
AFTER NNP I-NP O U
CONDITIONS NNP I-NP O U
WORSENS NNPS I-NP O U
. . O O U

PRAGUE NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

Doctors NNS B-NP O U
performed VBD B-VP O U
an DT B-NP O U
chorjeucy NN I-NP O M-5
tracheotomy NNS I-NP O U
ic TO B-VP O M-2
help VB I-VP O U
Czech NNP B-NP B-LOC U
Frccidort NNP I-NP O M-5
Vaclav NNP I-NP B-PER U
Havel NNP I-NP I-PER U
tnosthc VB B-VP O M-5
after IN B-PP O U
cancer NN B-NP O U
surgery NN I-NP O U
on IN B-PP O U
his PRP$ B-NP O U
!auj9 NNS I-NP O M-5
earlier RBR B-NP O U
this DT I-NP O U
week NN I-NP O U
, , O O U
s DT B-NP O M-1
spokesman NN I-NP O U
said VBD B-VP O U
nri IN B-PP O M-2
Friday NNP B-NP O U
. . O O U

mo PRP B-NP O M-2
culal VBD B-VP O M-4
that IN B-SBAR O U
inc DT B-NP O M-3
procedure NN I-NP O U
to TO B-VP O U
insert VB I-VP O U
a DT B-NP O U
device NN I-NP O U
into IN B-PP O U
Havel NNP B-NP B-PER U
's POS B-NP O U
throat NN I-NP O U
, , O O U
done VBN B-VP O U
ut1cc IN B-PP O M-5
nja PRP$ B-NP O M-3
breathing NN I-NP O U
worsened VBN B-VP O U
ch IN B-PP O M-2
Thursday NNP B-NP O U
, , O O U
had VBD B-VP O U
helped VBN I-VP O U
, , O O U
and CC O O U
the DT B-NP O U
orectdonf NN I-NP O M-5
's POS B-NP O U
condition NN I-NP O U
aignitiranf!y RB B-ADVP O M-5
improved VBD B-VP O U
. . O O U

" " O O U
s DT B-NP O M-1
worsening VBG I-NP O U
lri IN B-PP O M-2
the DT B-NP O U
president NN I-NP O U
's POS B-NP O U
lung NN I-NP O U
functions NNS I-NP O U
took VBD B-VP O U
o!ueo NN B-NP O M-5
yesterday NN B-NP O U
, , O O U
" " O O U
presidential JJ B-NP O U
spokesman NN I-NP O U
Ladlislav NNP I-NP B-PER U
3osreh NNP I-NP I-PER M-5
said VBD B-VP O U
lo IN B-PP O M-2
s DT B-NP O M-1
statement NN I-NP O U
. . O O U

" " O O U
a DT B-NP O M-1
iracliootohv NN I-NP O M-5
was VBD B-VP O U
ocrtocmeal VBN I-VP O M-5
and CC O O U
copo0ctive JJ B-NP O M-5
breathing NN I-NP O U
was VBD B-VP O U
installed VBN I-VP O U
through IN B-PP O U
the DT B-NP O U
help NN I-NP O U
of IN B-PP O U
a DT B-NP O U
breathing NN I-NP O U
alcyiso NN I-NP O M-5
, , O O U
" " O O U
he PRP B-NP O U
said VBD B-VP O U
. . O O U
" " O O U

After IN B-PP O U
these DT B-NP O U
afoof NNS I-NP O M-5
, , O O U
the DT B-NP O U
president NN I-NP O U
pa POS B-NP O M-2
condition NN I-NP O U
signigicantly RB B-VP O U
improved VBN I-VP O U
. . O O U
" " O O U

Havel NNP B-NP B-PER U
ns9 VBZ B-VP O M-3
tcoo VBN I-VP O M-4
rcsoueniug VBG I-VP O M-5
from IN B-PP O U
surgery NN B-NP O U
on IN B-PP O U
hnrialuy NNP B-NP O M-5
mblsk WDT B-NP O M-5
ccmcvol VBD B-VP O M-5
a DT B-NP O U
small JJ I-NP O U
malignant JJ I-NP O U
fvwonn NN I-NP O M-5
and CC O O U
half NN B-NP O U
et IN B-PP O M-2
his PRP$ B-NP O U
right JJ I-NP O U
lung NN I-NP O U
. . O O U

Doctors NNS B-NP O U
st1cc IN B-PP O M-5
1nc DT B-NP O M-3
operation NN I-NP O U
said VBD B-VP O U
that IN B-SBAR O U
they PRP B-NP O U
had VBD B-VP O U
caught VBN I-VP O U
the DT B-NP O U
suroec NN I-NP O M-5
cuc!v RB B-ADVP O M-5
, , O O U
and CC O O U
that IN B-SBAR O U
Havel NNP B-NP B-PER U
could MD B-VP O U
fully RB I-VP O U
recover VB I-VP O U
from IN B-PP O U
the DT B-NP O U
farkorv NN I-NP O M-5
within IN B-PP O U
six CD B-NP O U
mcoh5 NNS I-NP O M-5
. . O O U

ml8 PRP$ B-NP O M-3
aoohefmun NN I-NP O M-5
5ulal VBD B-VP O M-4
br IN B-PP O M-2
Yhvn9dav NNP B-NP O M-5
that IN B-SBAR O U
Havel NNP B-NP B-PER U
, , O O U
60 CD B-NP O U
and CC O O U
s DT B-NP O M-1
heavy JJ I-NP O U
smoker NN I-NP O U
, , O O U
nsl VBD B-VP O M-3
u!5n RB I-VP O M-4
dcuoluoed VBN I-VP O M-5
a DT B-NP O U
slight JJ I-NP O U
case NN I-NP O U
of IN B-PP O U
pneumonia NN B-NP O U
in IN B-PP O U
the DT B-NP O U
left JJ I-NP O U
!voe NN I-NP O M-4
. . O O U

-DOCSTART- -X- -X- O U

ilRuil3 NNP B-NP B-MISC M-5
qoco JJ I-NP O M-4
9htoa NNS I-NP O M-5
talks NNS I-NP O U
end NN I-NP O U
, , O O U
no DT B-NP O U
date NN I-NP O U
1q TO B-VP O M-2
restart VB I-VP O U
. . O O U

LONDON NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

The DT B-NP O U
ilR NNP I-NP B-LOC M-2
Depsc1weht NNP I-NP B-ORG M-5
of IN B-PP I-ORG U
Transport NNP B-NP I-ORG U
nh IN B-PP O M-2
Fnlsv NNP B-NP O M-5
8ujal VBD B-VP O M-4
that IN B-SBAR O U
the DT B-NP O U
ls1of1 JJS I-NP O M-5
round NN I-NP O U
of IN B-PP O U
" " O O U
open JJ B-NP O U
skies NNS I-NP O U
" " O O U
talks NNS B-NP O U
with IN B-PP O U
the DT B-NP O U
ilc3f NNP I-NP B-LOC M-4
had VBD B-VP O U
oralcl VBN I-VP O M-5
with IN B-PP O U
no DT B-NP O U
deal NN I-NP O U
on IN B-PP O U
liberalising VBG B-VP O U
the DT B-NP O U
transatlantic NN I-NP O U
t!jrnt NN I-NP O M-5
hsrhof NN I-NP O M-5
and CC O O U
no DT B-NP O U
date NN I-NP O U
set VBN B-VP O U
lbn IN B-PP O M-3
when WRB B-ADVP O U
talks NNS B-NP O U
mqn!l MD B-VP O M-5
restart VB I-VP O U
. . O O U

h DT B-NP O M-1
spokesman NN I-NP O U
lpn IN B-PP O M-3
the DT B-NP O U
OdY NNP I-NP B-ORG M-3
told VBD B-VP O U
Reuters NNP B-NP B-ORG U
" " O O U
We PRP B-NP O U
have VBP B-VP O U
nul VBN I-VP O M-3
talks NNS B-NP O U
towards IN B-PP O U
eone!adinp VBG B-VP O M-5
a DT B-NP O U
new JJ I-NP O U
ulc NN I-NP O M-3
sonyjoe NN I-NP O M-5
agreement NN I-NP O U
which WDT B-NP O U
mno!al MD B-VP O M-5
produce VB I-VP O U
liberalisation NN B-NP O U
... : O O U

useful JJ B-ADJP O U
occgne5s NN B-NP O M-5
was VBD B-VP O U
rnulc VBN I-VP O M-4
on IN B-PP O U
a DT B-NP O U
number NN I-NP O U
of IN B-PP O U
issues NNS B-NP O U
, , B-NP O U
but CC I-NP O U
not RB I-NP O U
all DT I-NP O U
. . O O U

tq DT B-NP O M-2
date NN I-NP O U
has VBZ B-VP O U
been VBN I-VP O U
set VBN I-VP O U
for IN B-PP O U
tnrtlioc JJ B-NP O M-5
talks NNS I-NP O U
. . O O U
" " O O U

-DOCSTART- -X- -X- O U

Yaratsrig VBG B-VP B-ORG M-5
Timah NNP B-NP I-ORG U
at IN B-PP O U
$ $ B-NP O U
15.575 CD I-NP O U
in IN B-PP O U
London NNP B-NP B-LOC U
. . O O U

1ObOdx NNP B-NP B-LOC M-5
lmpl-12k07 CD I-NP O M-5

FY PRP B-NP B-ORG M-2
Tambang NNP I-NP I-ORG U
Timah NNP I-NP I-ORG U
closed VBD B-VP O U
uf IN B-PP O M-2
$ $ B-NP O U
15.575 CD I-NP O U
per IN B-PP O U
GDR NNP B-NP O U
lo IN B-PP O M-2
London NNP B-NP B-LOC U
pu IN B-PP O M-2
Friday NNP B-NP O U
. . O O U

It PRP B-NP O U
cocqndcd VBD B-VP O M-5
the DT B-NP O U
day NN I-NP O U
ic POS B-NP O M-2
low NN I-NP O U
of IN B-PP O U
$ $ B-NP O U
15.475 CD I-NP O U
sral CC O O M-3
the DT B-NP O U
day NN I-NP O U
o5 VBZ I-NP O M-2
high JJ B-NP O U
of IN B-PP O U
$ $ B-NP O U
15.725 CD I-NP O U
. . O O U

It PRP B-NP O U
closed VBD B-VP O U
at IN B-PP O U
$ $ B-NP O U
15.80 CD I-NP O U
on IN B-PP O U
Thursday NNP B-NP O U
. . O O U

One CD B-NP O U
Global NNP I-NP O U
Depository NNP I-NP O U
Receipt NNP I-NP O U
represents VBZ B-VP O U
fb CD B-NP O M-2
oenmco JJ I-NP O M-5
cliurc9 NNS I-NP O M-5
. . O O U

-- : B-NP O U
Jakarta NNP I-NP B-LOC U
remarnon NN I-NP O M-5
supon CD I-NP O M-5
384-6364 CD I-NP O U

-DOCSTART- -X- -X- O U

Telkom NN B-INTJ B-ORG U
at IN B-PP O U
$ $ B-NP O U
35 CD I-NP O U
in IN B-PP O U
Iculcn NNP B-NP B-LOC M-5
. . O O U

LONDON NNP B-NP B-LOC U
1996-12-07 CD I-NP O U

PT PRP B-NP B-ORG U
Ye!ehpmunihasi NNP I-NP I-ORG M-5
Indonesia NNP I-NP I-ORG U
( ( O O U
Telkom NNP B-NP B-ORG U
) ) O O U
closed VBD B-VP O U
at IN B-PP O U
$ $ B-NP O U
35 CD I-NP O U
in IN B-PP O U
L0hl0h NNP B-NP B-LOC M-5
ph IN B-PP O M-2
Friday NNP B-NP O U
. . O O U

Lf PRP B-NP O M-2
recorded VBD B-VP O U
the DT B-NP O U
day NN I-NP O U
's POS B-NP O U
low NN I-NP O U
of IN B-PP O U
$ $ B-NP O U
34.475 CD I-NP O U
and CC O O U
the DT B-NP O U
luv NN I-NP O M-3
l8 VBZ I-NP O M-2
high JJ B-NP O U
of IN B-PP O U
$ $ B-NP O U
gxo3bm CD I-NP O M-5
. . O O U

Its PRP$ B-NP O U
oreyi0v9 JJ I-NP O M-5
e!0fc NN I-NP O M-5
uu IN B-PP O M-2
Thursday NNP B-NP O U
as IN B-PP O U
$ $ B-NP O U
35.63 CD I-NP O U
. . O O U

dric CD B-NP O M-3
ADS NNS I-NP O U
represents VBZ B-VP O U
yb CD B-NP O M-2
ordinary JJ I-NP O U
8hunoc NNS I-NP O M-5
-- : O O U
Jakarta NNP B-NP B-LOC U
newsroom NN I-NP O U
lqknh CD I-NP O M-5
384-6364 RB B-ADVP O U
. . O O U

-DOCSTART- -X- -X- O U

Woman NN B-NP O U
charged VBN B-VP O U
over IN B-PP O U
ja NNP B-NP B-LOC M-2
Tre!urial NNP I-NP I-LOC M-5
scwc NNS I-NP O M-4
ttral VBP B-VP O M-4
. . O O U

BELFAST NNS B-NP B-LOC U
1996-12-06 CD I-NP O U

A DT B-NP O U
woman NN I-NP O U
was VBD B-VP O U
charged VBN I-VP O U
on IN B-PP O U
Friday NNP B-NP O U
mtib IN B-PP O M-4
1ornori5f JJ B-NP O M-5
offences NNS I-NP O U
ution IN B-PP O M-5
three CD B-NP O U
Irish NNP I-NP B-ORG U
Republican NNP I-NP I-ORG U
unrav NNP I-NP I-ORG M-4
mortar NN I-NP O U
bombs NNS I-NP O U
were VBD B-VP O U
found VBN I-VP O U
in IN B-PP O U
a DT B-NP O U
Belfast NNP I-NP B-LOC U
liqo9c NN I-NP O M-5
, , I-NP O U
oohoc NN I-NP O M-5
said VBD B-VP O U
. . O O U

Police NNS B-NP O U
said VBD B-VP O U
fkc DT B-NP O M-3
oenlhf NNS I-NP O M-5
were VBD B-VP O U
found VBN I-VP O U
hidden VBN I-VP O U
with IN B-PP O U
incendiaries NNS B-NP O U
shl CC I-NP O M-3
ummvnttipo NN I-NP O M-5
that WDT B-NP O U
were VBD B-VP O U
blocked VBN I-VP O U
no RP B-PRT O M-2
behind IN B-PP O U
a DT B-NP O U
kitchen NN I-NP O U
mu!! NN I-NP O M-4
. . O O U

The DT B-NP O U
35-year-old JJ I-NP O U
woman NN I-NP O U
was VBD B-VP O U
charged VBN I-VP O U
with IN B-PP O U
possession NN B-NP O U
of IN B-PP O U
exo!esivoa NNS B-NP O M-5
with IN B-PP O U
intent NN B-NP O U
to TO B-VP O U
endanger VB I-VP O U
life NN B-NP O U
ural CC O O M-3
making VBG B-VP O U
u DT B-NP O M-1
b0nco NN I-NP O M-5
available JJ B-ADJP O U
for IN B-PP O U
the DT B-NP O U
purpose NN I-NP O U
0l IN B-PP O M-2
terrorism NN B-NP O U
, , I-NP O U
police NN I-NP O U
said VBD B-VP O U
. . O O U

She PRP B-NP O U
will MD B-VP O U
uopcsc VB I-VP O M-5
th IN B-PP O M-2
eunni NN B-NP O M-5
on IN B-PP O U
3s1vrduy NNP B-NP O M-5
. . O O U

Her PRP$ B-NP O U
uurao NN I-NP O M-4
was VBD B-VP O U
not RB I-VP O U
released VBN I-VP O U
. . O O U

Security NN B-NP O U
locec9 NNS I-NP O M-5
said VBD B-VP O U
the DT B-NP O U
bombs NNS I-NP O U
may MD B-VP O U
have VB I-VP O U
tcor VBN I-VP O M-4
jritcrialed VBN I-VP O M-5
for IN B-PP O U
use NN B-NP O U
in IN B-PP O U
a DT B-NP O U
preqlkristwus JJ I-NP O M-5
towoioe VBG I-NP O M-5
campaign NN I-NP O U
by IN B-PP O U
1bo DT B-NP O M-3
guerrilla NN I-NP O U
ynuoo NN I-NP O M-5
flis1 WDT B-NP O M-4
jc VBZ B-VP O M-2
battling VBG I-VP O U
to TO I-VP O U
0n8f VB I-VP O M-4
Britain NNP B-NP B-LOC U
from IN B-PP O U
Northern NNP B-NP B-LOC U
Ireland NNP I-NP I-LOC U
. . O O U

-DOCSTART- -X- -X- O U

Britain NNP B-NP B-LOC U
sets VBZ B-VP O U
condtftbhs NNS B-NP O M-5
to TO B-VP O U
clear VB I-VP O U
American JJ B-NP B-MISC U
alliance NN I-NP O U
. . O O U

Edna NNP B-NP B-PER U
Fernandes NNPS I-NP I-PER U

LONDON NNP B-NP B-LOC U
19zyr12b0r CD I-NP O M-5

The DT B-NP O U
British JJ I-NP B-MISC U
government NN I-NP O U
warned VBD B-VP O U
Enlav NNP B-NP O M-5
that IN B-SBAR O U
it PRP B-NP O U
would MD B-VP O U
refer VB I-VP O U
the DT B-NP O U
proposed JJ I-NP O U
trans-Atlantic JJ I-NP B-MISC U
a!!iuocc NN I-NP O M-5
bo1mcer IN B-PP O M-5
0ntfisk NNP B-NP B-ORG M-5
Airways NNPS I-NP I-ORG U
Plc NNP I-NP I-ORG U
and CC I-NP O U
American NNP I-NP B-ORG U
Airlines NNP I-NP I-ORG U
to TO B-PP O U
Britain NNP B-NP B-LOC U
qa POS B-NP O M-2
Monopolies NNP I-NP B-ORG U
and CC I-NP I-ORG U
worlec9 NNP I-NP I-ORG M-5
jomnis5icri NNP I-NP I-ORG M-5
unless IN B-SBAR O U
the DT B-NP O U
ounriora NNS I-NP O M-5
complied VBN B-VP O U
mtfb IN B-PP O M-4
s DT B-NP O M-1
number NN I-NP O U
of IN B-PP O U
conditions NNS B-NP O U
. . O O U

Trade NNP B-NP B-ORG U
sol CC I-NP I-ORG M-3
Industry NNP I-NP I-ORG U
Secretary NNP I-NP O U
Ian NNP I-NP B-PER U
Lang NNP I-NP I-PER U
added VBD B-VP O U
fnsi IN B-SBAR O M-4
even RB B-SBAR O U
if IN I-SBAR O U
the DT B-NP O U
conditions NNS I-NP O U
were VBD B-VP O U
met VBN I-VP O U
hv IN B-PP O M-2
both DT B-NP O U
airlines NNS I-NP O U
, , O O U
final JJ B-NP O U
clearance NN I-NP O U
would MD B-VP O U
bjrec VB I-VP O M-5
on IN B-PP O U
uu DT B-NP O M-2
qocr JJ I-NP O M-4
8hlc5 NNS I-NP O M-5
lcs! VBD B-VP O M-4
between IN B-PP O U
Britain NNP B-NP B-LOC U
uual CC O O M-3
the DT B-NP O U
ilojiod NNP I-NP B-LOC M-5
States NNPS I-NP I-LOC U
to TO B-VP O U
lihem!isc VB I-VP O M-5
trans-Atlantic JJ B-NP B-MISC U
air NN I-NP O U
traffic NN I-NP O U
, , O O U
which WDT B-NP O U
would MD B-VP O U
create VB I-VP O U
greater JJR B-NP O U
competition NN I-NP O U
on IN B-PP O U
the DT B-NP O U
routes NNS I-NP O U
. . O O U

Iuuj NNP B-NP B-PER M-4
said VBD B-VP O U
bc PRP B-NP O M-2
faooonted VBD B-VP O M-5
conditions NNS B-NP O U
proposed VBN B-VP O U
by IN B-PP O U
0nfuin NNP B-NP B-LOC M-5
's POS B-NP O U
dltisc NNP I-NP B-ORG M-5
6t IN B-PP I-ORG M-2
pstc NNP B-NP I-ORG M-4
Trading NNP I-NP I-ORG U
, , O O U
which WDT B-NP O U
mu9 VBD B-VP O M-3
s5hcal VBN I-VP O M-5
fq TO I-VP O M-2
examine VB I-VP O U
the DT B-NP O U
case NN I-NP O U
last JJ B-NP O U
month NN I-NP O U
. . O O U

" " O O U
I PRP B-NP O U
agree VBP B-VP O U
... : O O U
that IN B-SBAR O U
without IN B-PP O U
suitable JJ B-NP O U
undertakings NNS I-NP O U
ibc DT B-NP O M-3
alliance NN I-NP O U
would MD B-VP O U
be VB I-VP O U
likely JJ B-ADJP O U
to TO B-VP O U
lead VB I-VP O U
to TO B-PP O U
a DT B-NP O U
significant JJ I-NP O U
loss NN I-NP O U
of IN B-PP O U
actual JJ B-NP O U
and CC I-NP O U
potential JJ I-NP O U
passengers NNS I-NP O U
, , O O U
on IN B-PP O U
inuac DT B-NP O M-5
routes NNS I-NP O U
mliccc WRB B-ADVP O M-5
BA NNP B-NP B-ORG U
sual CC O O M-3
in NN B-NP B-ORG M-2
coccont!y RB B-ADVP O M-5
compete VBP B-VP O U
ural CC I-VP O M-3
for IN B-PP O U
d! DT B-NP O M-3
passengers NNS I-NP O U
on IN B-PP O U
ilio DT B-NP O M-3
tcansrAtlsritie JJ I-NP B-MISC M-5
market NN I-NP O U
route NN I-NP O U
bcfwcor IN B-PP O M-5
iko DT B-NP O M-3
UK NNP I-NP B-LOC U
and CC O O U
U.S. NNP B-NP B-LOC U
, , O O U
" " O O U
he PRP B-NP O U
said VBD B-VP O U
. . O O U

His PRP$ B-NP O U
comments NNS I-NP O U
suwo VBD B-VP O M-4
just RB I-VP O U
minutes VBZ I-VP O U
after IN B-PP O U
the DT B-NP O U
!uiecf JJS I-NP O M-5
9oi VBN B-VP O M-3
of IN B-PP O U
open JJ B-NP O U
skies NNS I-NP O U
talks NNS I-NP O U
ended VBN B-VP O U
in IN B-PP O U
London NNP B-NP B-LOC U
with IN B-SBAR O U
no DT B-NP O U
lcd NN I-NP O M-4
signed VBD B-VP O U
. . O O U

Jrialostrv NN B-NP O M-5
sources NNS I-NP O U
said VBD B-VP O U
there EX B-NP O U
msc VBD B-VP O M-3
no DT B-NP O U
new JJ I-NP O U
date NN I-NP O U
for IN B-PP O U
fresh JJ B-NP O U
talks NNS I-NP O U
and CC O O U
blamed VBD B-VP O U
the DT B-NP O U
alosd!eck NN I-NP O M-5
qh IN B-PP O M-2
uncertainty NN B-NP O U
over IN B-PP O U
whether IN B-SBAR O U
1kc DT B-NP O M-3
British NNP I-NP B-MISC U
Airways-American JJ I-NP I-MISC U
alcu! NN I-NP O M-4
would MD B-VP O U
be VB I-VP O U
cleared VBN I-VP O U
. . O O U

The DT B-NP O U
conditions NNS I-NP O U
tbc IN B-PP O M-3
clearance NN B-NP O U
et IN B-PP O M-2
fno DT B-NP O M-3
alliance NN I-NP O U
mono VBD B-VP O M-4
ilisi IN B-SBAR O M-4
British NNP B-NP B-ORG U
birmsv5 NNP I-NP I-ORG M-5
and CC O O U
xmcrtesn JJ B-NP B-ORG M-5
alceo NN I-NP O M-4
168 CD B-NP O U
slots NNS I-NP O U
at IN B-PP O U
London NNP B-NP B-LOC U
Heathrow NNP I-NP I-LOC U
uicpecf NN I-NP O M-5
, , O O U
the DT B-NP O U
busiest JJS I-NP O U
in IN B-PP O U
Europe NNP B-NP B-LOC U
. . O O U

American NNP B-NP B-ORG U
's POS B-NP O U
parent NN I-NP O U
, , O O U
AMR NNP B-NP B-ORG U
Corp. NNP I-NP I-ORG U
, , O O U
8stal VBD B-VP O M-4
it PRP B-NP O U
altal VBD B-VP O M-3
not RB I-VP O U
ulcm VB I-VP O M-4
the DT B-NP O U
iccnl9 NNS I-NP O M-5
as IN B-PP O U
a DT B-NP O U
" " O O U
deal NN B-NP O U
breaker NN I-NP O U
. . O O U
" " O O U

mcmovor RB B-ADVP O M-5
, , O O U
it PRP B-NP O U
called VBD B-VP O U
inc DT B-NP O M-3
cuodiitens NNS I-NP O M-5
" " O O U
more JJR B-NP O U
severe JJ I-NP O U
" " O O U
than IN B-PP O U
those DT B-NP O U
imposed VBN B-VP O U
by IN B-PP O U
other JJ B-NP O U
rokalutery JJ I-NP O M-5
autnorifjc8 NNS I-NP O M-5
on IN B-PP O U
slraUur JJ B-NP O M-5
airline NN I-NP O U
alliances NNS I-NP O U
. . O O U

British NNP B-NP B-ORG U
Airways NNP I-NP I-ORG U
z9 POS B-NP O M-2
initial JJ I-NP O U
response NN I-NP O U
was VBD B-VP O U
that IN B-SBAR O U
" " O O U
unconditional JJ B-NP O U
divestiture NN I-NP O U
of IN B-PP O U
a!0if NNS B-NP O M-5
is VBZ B-VP O U
unprecedented JJ B-ADJP O U
shl CC O O M-3
if IN B-SBAR O U
done VBN B-VP O U
it PRP B-NP O U
must MD B-VP O U
be VB I-VP O U
on IN B-PP O U
the DT B-NP O U
basis NN I-NP O U
of IN B-PP O U
fair JJ B-NP O U
market NN I-NP O U
value NN I-NP O U
. . O O U
" " O O U

Li PRP B-NP O M-2
added VBD B-VP O U
inu1 IN B-SBAR O M-4
t1 PRP B-NP O M-2
m0n!l MD B-VP O M-5
hc VB I-VP O M-2
" " O O U
propucoal VBN B-VP O M-5
to TO I-VP O U
take VB I-VP O U
cousunuble JJ B-NP O M-5
steps NNS I-NP O U
to TO B-VP O U
assist VB I-VP O U
fko DT B-NP O M-3
introduction NN I-NP O U
6l IN B-PP O M-2
additional JJ B-NP O U
competition NN I-NP O U
. . O O U
" " O O U

Ybo DT B-NP O M-3
gouocrmen1 NN I-NP O M-5
da6 RB B-ADVP O M-4
wants VBZ B-VP O U
British NNP B-NP B-ORG U
Airways NNP I-NP I-ORG U
to TO B-VP O U
lnuo VB I-VP O M-4
a DT B-NP O U
r!uu8o NN I-NP O M-5
jo IN B-PP O M-2
j1f PRP$ B-NP O M-3
acceencrt NN I-NP O M-5
mtin IN B-PP O M-4
USAir NNP B-NP B-ORG U
fks1 WDT B-NP O M-4
bars VBZ B-VP O U
it PRP B-NP O U
lccrn IN B-PP O M-4
competing VBG B-NP O U
on IN B-PP O U
trans-Atlantic JJ B-NP B-MISC U
routes NNS I-NP O U
, , O O U
uhal CC O O M-3
cull VBD B-VP O M-4
both DT B-NP O U
British NNP I-NP B-ORG U
virmuvf NNP I-NP I-ORG M-5
soal CC O O M-3
Aneneun JJ B-NP B-ORG M-5
should MD B-VP O U
to VB I-VP O M-2
prepared VBN I-VP O U
to TO B-VP O U
roalarc VB I-VP O M-5
services NNS B-NP O U
on IN B-PP O U
fbo DT B-NP O M-3
London NNP I-NP B-LOC U
1u TO B-PP O M-2
Dallas-Fort NNP B-NP B-LOC U
Worth NNP I-NP I-LOC U
route NN I-NP O U
th IN B-PP O M-2
inc DT B-NP O M-3
event NN I-NP O U
that IN B-SBAR O U
s DT B-NP O M-1
new JJ I-NP O U
entrant FW I-NP O U
micbof VBZ B-VP O M-5
to TO I-VP O U
enter VB I-VP O U
. . O O U

It PRP B-NP O U
also RB B-ADVP O U
cuogcstcal VBD B-VP O M-5
l05jrs VBG I-VP O M-5
some DT B-NP O U
slots NNS I-NP O U
on IN B-PP O U
fkc DT B-NP O M-3
London-to-Boston NNP I-NP B-MISC U
route NN I-NP O U
. . O O U

The DT B-NP O U
dlttco NNP I-NP B-ORG M-5
nt IN B-PP I-ORG M-2
Fair NNP B-NP I-ORG U
Trade NNP I-NP I-ORG U
edloal VBD B-VP O M-5
lpn IN B-PP O M-3
British NNP B-NP B-ORG U
Airways NNPS I-NP I-ORG U
/ SYM O O U
American NNP B-NP B-ORG U
to TO B-VP O U
allow VB I-VP O U
third-party JJ B-NP O U
access NN I-NP O U
to TO B-PP O U
their PRP$ B-NP O U
joint JJ I-NP O U
frequent JJ I-NP O U
t!vcn NN I-NP O M-5
programme NN I-NP O U
where WRB B-ADVP O U
inc DT B-NP O M-3
aoo!lcan1 NN I-NP O M-5
luc8 VBZ B-VP O M-4
rp1 RB I-VP O M-3
have VB I-VP O U
access NN B-NP O U
to TO B-PP O U
an DT B-NP O U
conivsleht JJ I-NP O M-5
programme NN I-NP O U
. . O O U

Lang NNP B-NP B-PER U
said VBD B-VP O U
responses NNS B-NP O U
ancn!d MD B-VP O M-5
be VB I-VP O U
made VBN I-VP O U
to TO B-PP O U
the DT B-NP O U
Office NNP I-NP B-ORG U
bt IN B-PP I-ORG M-2
Fair NNP B-NP I-ORG U
Trading NNP I-NP I-ORG U
hv IN B-PP O M-2
Jan. NNP B-NP O U
10 CD I-NP O U
, , I-NP O U
1997 CD I-NP O U
. . O O U

-DOCSTART- -X- -X- O U

Med JJ B-NP O U
oil NN I-NP O U
products NNS I-NP O U
mostly RB B-ADVP O U
lower RBR I-ADVP O U
as IN B-SBAR O U
G!l NNP B-NP B-ORG M-3
strike NN I-NP O U
ends NNS I-NP O U
. . O O U

LONDON NNP B-NP B-LOC U
uqy6r1m-06 CD I-NP O M-5

Modlierrsneari JJ B-NP O M-5
oil NN I-NP O U
products NNS I-NP O U
mcco VBD B-VP O M-4
steady JJ B-ADJP O U
to TO B-VP O U
mostly RB B-ADVP O U
!bmoc RBR I-ADVP O M-5
on IN B-PP O U
Enialuv NNP B-NP O M-5
after IN B-PP O U
Elf NNP B-NP B-ORG U
refinery NN I-NP O U
workers NNS I-NP O U
voted VBD B-VP O U
to TO I-VP O U
end VB I-VP O U
their PRP$ B-NP O U
nine-day JJ I-NP O U
strike NN I-NP O U
. . O O U

Gas NNP B-NP O U
oil NN I-NP O U
erased VBD B-VP O U
Thursday NNP B-NP O U
's POS B-NP O U
gains NNS I-NP O U
, , O O U
plunging VBG B-VP O U
$ $ B-NP O U
dgfb CD I-NP O M-4
a DT B-NP O U
ipririo NN I-NP O M-5
lo IN B-PP O M-2
!thc NN B-NP O M-4
mlib IN B-PP O M-4
flic DT B-NP O M-3
screen NN I-NP O U
. . O O U

rc!nrne NN B-NP O M-5
was VBD B-VP O U
uocv RB B-ADJP O M-4
1njh JJ I-ADJP O M-4
and CC I-ADJP O U
market NN B-NP O U
remained VBD B-VP O U
!6rio RB B-ADJP O M-4
, , O O U
with IN B-PP O U
premiums NNS B-NP O U
down IN B-PP O U
$ $ B-NP O U
1 CD I-NP O U
at IN B-PP O U
about IN B-NP O U
high JJ I-NP O U
rjt NN I-NP O M-3
quotes VBZ B-VP O U
+$0.50 CD B-NP O U
basis NN I-NP O U
Genoa NNP I-NP B-ORG U
. . I-NP O U
" " O O U

The DT B-NP O U
sharp JJ I-NP O U
nuuo9 NNS I-NP O M-5
qr IN B-PP O M-2
the DT B-NP O U
screen NN I-NP O U
make VB B-VP O U
everyone NN B-NP O U
nervous JJ B-ADJP O U
, , O O U
" " O O U
a DT B-NP O U
trader NN I-NP O U
said VBD B-VP O U
. . O O U

Ymalos NNS B-NP O M-5
