-DOCSTART- -X- -X- O U
$ $ B-NP O U
hl.475 CD I-NP O M-2
and CC O O U
fhc DT B-NP O M-2
alav NN I-NP O M-2
q8 VBZ I-NP O M-2
hlgb JJ B-NP O M-2
of IN B-PP O U
$ $ B-NP O U
d5.q75 CD I-NP O M-2
. . O O U

Its PRP$ B-NP O U
orcvious JJ I-NP O M-2
r!ose NN I-NP O M-2
uh IN B-PP O M-2
Thursday NNP B-NP O U
u8 IN B-PP O M-2
$ $ B-NP O U
c5.6x CD I-NP O M-2
. . O O U

One CD B-NP O U
AO3 NNS I-NP O M-2
repre8cnts VBZ B-VP O M-2
20 CD B-NP O U
qrdiriary JJ I-NP O M-2
ahanes NNS I-NP O M-2
-- : O O U
Jakur1a NNP B-NP B-LOC M-2
nemsrnom NN I-NP O M-2
u622n CD I-NP O M-2
38q-6v64 RB B-ADVP O M-2
. . O O U

-DOCSTART- -X- -X- O U

gohan NN B-NP O M-2
churgeal VBN B-VP O M-2
oycr IN B-PP O M-2
pi NNP B-NP B-LOC M-2
fceland NNP I-NP I-LOC M-2
ucms NNS I-NP O M-2
find VBP B-VP O U
. . O O U

BELFAST NNS B-NP B-LOC U
1996-12-06 CD I-NP O U

a DT B-NP O M-1
woman NN I-NP O U
wsa VBD B-VP O M-2
charfeal VBN I-VP O M-2
0ri IN B-PP O M-2
Frldsy NNP B-NP O M-2
mtth IN B-PP O M-2
ferrorlst JJ B-NP O M-2
offences NNS I-NP O U
after IN B-PP O U
three CD B-NP O U
frisk NNP I-NP B-ORG M-2
Republican NNP I-NP I-ORG U
mrmv NNP I-NP I-ORG M-2
wortac NN I-NP O M-2
burnbs NNS I-NP O M-2
mcre VBD B-VP O M-2
lonnd VBN I-VP O M-2
jh IN B-PP O M-2
u DT B-NP O M-1
Be!fasf NNP I-NP B-LOC M-2
house NN I-NP O U
, , I-NP O U
oollce NN I-NP O M-2
sujd VBD B-VP O M-2
. . O O U

P6ljce NNS B-NP O M-2
5sid VBD B-VP O M-2
fho DT B-NP O M-2
bombs NNS I-NP O U
mene VBD B-VP O M-2
found VBN I-VP O U
hlddon VBN I-VP O M-2
mifh IN B-PP O M-2
incendjarios NNS B-NP O M-2
arial CC I-NP O M-2
ammunition NN I-NP O U
that WDT B-NP O U
merc VBD B-VP O M-2
tloched VBN I-VP O M-2
up RP B-PRT O U
behind IN B-PP O U
s DT B-NP O M-1
kitchco NN I-NP O M-2
wall NN I-NP O U
. . O O U

Yke DT B-NP O M-2
35-voar-old JJ I-NP O M-2
wonlau NN I-NP O M-2
maf VBD B-VP O M-2
charged VBN I-VP O U
mtth IN B-PP O M-2
possession NN B-NP O U
of IN B-PP O U
explosives NNS B-NP O U
mlth IN B-PP O M-2
iutcnt NN B-NP O M-2
to TO B-VP O U
endanger VB I-VP O U
hfe NN B-NP O M-2
and CC O O U
mahtng VBG B-VP O M-2
a DT B-NP O U
house NN I-NP O U
avatlab!e JJ B-ADJP O M-2
for IN B-PP O U
fke DT B-NP O M-2
parpese NN I-NP O M-2
ql IN B-PP O M-2
terrorism NN B-NP O U
, , I-NP O U
ooljce NN I-NP O M-2
9ajd VBD B-VP O M-2
. . O O U

3ho PRP B-NP O M-2
mi!l MD B-VP O M-2
sppeac VB I-VP O M-2
in IN B-PP O U
r0urt NN B-NP O M-2
0o IN B-PP O M-2
Safurlay NNP B-NP O M-2
. . O O U

Her PRP$ B-NP O U
naho NN I-NP O M-2
was VBD B-VP O U
np1 RB I-VP O M-2
roleasod VBN I-VP O M-2
. . O O U

3ecarity NN B-NP O M-2
fbcces NNS I-NP O M-2
fsid VBD B-VP O M-2
the DT B-NP O U
b0hbs NNS I-NP O M-2
nlsy MD B-VP O M-2
hauc VB I-VP O M-2
becr VBN I-VP O M-2
tntenaled VBN I-VP O M-2
f6n IN B-PP O M-2
nso NN B-NP O M-2
lo IN B-PP O M-2
u DT B-NP O M-1
pre-Chri8tmus JJ I-NP O M-2
bomblrig VBG I-NP O M-2
campaign NN I-NP O U
by IN B-PP O U
tlio DT B-NP O M-2
duernilla NN I-NP O M-2
gr6np NN I-NP O M-2
tlia1 WDT B-NP O M-2
j9 VBZ B-VP O M-2
buttlinv VBG I-VP O M-2
fu TO I-VP O M-2
oust VB I-VP O U
Bcttain NNP B-NP B-LOC M-2
from IN B-PP O U
eorthorn NNP B-NP B-LOC M-2
Ireland NNP I-NP I-LOC U
. . O O U

-DOCSTART- -X- -X- O U

Eritaih NNP B-NP B-LOC M-2
8etf VBZ B-VP O M-2
conditions NNS B-NP O U
fp TO B-VP O M-2
clear VB I-VP O U
Amencan JJ B-NP B-MISC M-2
alliance NN I-NP O U
. . O O U

Edna NNP B-NP B-PER U
Fernardcs NNPS I-NP I-PER M-2

LGNDOq NNP B-NP B-LOC M-2
1996-12-06 CD I-NP O U

Tno DT B-NP O M-2
British JJ I-NP B-MISC U
government NN I-NP O U
wscned VBD B-VP O M-2
Friday NNP B-NP O U
tnut IN B-SBAR O M-2
jf PRP B-NP O M-2
m0uld MD B-VP O M-2
nefec VB I-VP O M-2
the DT B-NP O U
proposed JJ I-NP O U
transuA1lantic JJ I-NP B-MISC M-2
alllsnce NN I-NP O M-2
betwcon IN B-PP O M-2
Eriiish NNP B-NP B-ORG M-2
kirwavs NNPS I-NP I-ORG M-2
F!c NNP I-NP I-ORG M-2
and CC I-NP O U
American NNP I-NP B-ORG U
Airlines NNP I-NP I-ORG U
fb TO B-PP O M-2
Britain NNP B-NP B-LOC U
mf POS B-NP O M-2
Monbpolios NNP I-NP B-ORG M-2
aoal CC I-NP I-ORG M-2
Mergers NNP I-NP I-ORG U
Comrnisston NNP I-NP I-ORG M-2
un!oss IN B-SBAR O M-2
the DT B-NP O U
carcier8 NNS I-NP O M-2
complteal VBN B-VP O M-2
with IN B-PP O U
u DT B-NP O M-1
number NN I-NP O U
0t IN B-PP O M-2
conditton8 NNS B-NP O M-2
. . O O U

Trudc NNP B-NP B-ORG M-2
uud CC I-NP I-ORG M-2
Industry NNP I-NP I-ORG U
Secretary NNP I-NP O U
Iuh NNP I-NP B-PER M-2
Isng NNP I-NP I-PER M-2
added VBD B-VP O U
fhai IN B-SBAR O M-2
cver RB B-SBAR O M-2
jt IN I-SBAR O M-2
1ho DT B-NP O M-2
conditjohs NNS I-NP O M-2
wcrc VBD B-VP O M-2
met VBN I-VP O U
by IN B-PP O U
obth DT B-NP O M-2
ainline5 NNS I-NP O M-2
, , O O U
ftual JJ B-NP O M-2
c!earahce NN I-NP O M-2
would MD B-VP O U
htnwe VB I-VP O M-2
nri IN B-PP O M-2
uo DT B-NP O M-2
opcri JJ I-NP O M-2
shics NNS I-NP O M-2
leul VBD B-VP O M-2
between IN B-PP O U
13rltain NNP B-NP B-LOC M-2
uod CC O O M-2
ike DT B-NP O M-2
United NNP I-NP B-LOC U
States NNPS I-NP I-LOC U
fn TO B-VP O M-2
!iberali9e VB I-VP O M-2
trans-At!antio JJ B-NP B-MISC M-2
uin NN I-NP O M-2
traffic NN I-NP O U
, , O O U
which WDT B-NP O U
wou!al MD B-VP O M-2
crea1o VB I-VP O M-2
gresten JJR B-NP O M-2
ccmpefition NN I-NP O M-2
on IN B-PP O U
ihc DT B-NP O M-2
routes NNS I-NP O U
. . O O U

Iarig NNP B-NP B-PER M-2
ssld VBD B-VP O M-2
bc PRP B-NP O M-2
supoorfed VBD B-VP O M-2
eonditioos NNS B-NP O M-2
pnopo9ed VBN B-VP O M-2
ov IN B-PP O M-2
Britutn NNP B-NP B-LOC M-2
jc POS B-NP O M-2
Oflioe NNP I-NP B-ORG M-2
et IN B-PP I-ORG M-2
Fair NNP B-NP I-ORG U
Trading NNP I-NP I-ORG U
, , O O U
mhicn WDT B-NP O M-2
wu5 VBD B-VP O M-2
asked VBN I-VP O U
fc TO I-VP O M-2
examine VB I-VP O U
1ho DT B-NP O M-2
case NN I-NP O U
!asf JJ B-NP O M-2
rnorith NN I-NP O M-2
. . O O U

" " O O U
L PRP B-NP O M-1
aznee VBP B-VP O M-2
... : O O U
that IN B-SBAR O U
wl1hout IN B-PP O M-2
9ui1able JJ B-NP O M-2
ondertaking9 NNS I-NP O M-2
ihc DT B-NP O M-2
alljanco NN I-NP O M-2
would MD B-VP O U
oc VB I-VP O M-2
likely JJ B-ADJP O U
1q TO B-VP O M-2
!esd VB I-VP O M-2
to TO B-PP O U
s DT B-NP O M-1
significant JJ I-NP O U
loss NN I-NP O U
el IN B-PP O M-2
setual JJ B-NP O M-2
uud CC I-NP O M-2
pbtentiul JJ I-NP O M-2
passcrigers NNS I-NP O M-2
, , O O U
qo IN B-PP O M-2
thbsc DT B-NP O M-2
routes NNS I-NP O U
whoce WRB B-ADVP O M-2
8f NNP B-NP B-ORG M-2
uod CC O O M-2
AA NN B-NP B-ORG U
currcntlv RB B-ADVP O M-2
compete VBP B-VP O U
aril CC I-VP O M-2
f0n IN B-PP O M-2
dl DT B-NP O M-2
passehqers NNS I-NP O M-2
uo IN B-PP O M-2
1hc DT B-NP O M-2
trans-Atlantic JJ I-NP B-MISC U
marhot NN I-NP O M-2
rqutc NN I-NP O M-2
between IN B-PP O U
tlio DT B-NP O M-2
ilR NNP I-NP B-LOC M-2
and CC O O U
il.Sw NNP B-NP B-LOC M-2
, , O O U
" " O O U
nc PRP B-NP O M-2
asid VBD B-VP O M-2
. . O O U

His PRP$ B-NP O U
comments NNS I-NP O U
cumc VBD B-VP O M-2
iuft RB I-VP O M-2
minntcs VBZ I-VP O M-2
after IN B-PP O U
the DT B-NP O U
latest JJS I-NP O U
so1 VBN B-VP O M-2
ul IN B-PP O M-2
oocn JJ B-NP O M-2
sktos NNS I-NP O M-2
tdks NNS I-NP O M-2
enleal VBN B-VP O M-2
jr IN B-PP O M-2
London NNP B-NP B-LOC U
mjth IN B-SBAR O M-2
no DT B-NP O U
deal NN I-NP O U
siguod VBD B-VP O M-2
. . O O U

fridustry NN B-NP O M-2
seurcos NNS I-NP O M-2
aaial VBD B-VP O M-2
inere EX B-NP O M-2
mus VBD B-VP O M-2
hu DT B-NP O M-2
oem JJ I-NP O M-2
lute NN I-NP O M-2
for IN B-PP O U
fresh JJ B-NP O U
talks NNS I-NP O U
snl CC O O M-2
blshed VBD B-VP O M-2
the DT B-NP O U
dcadloch NN I-NP O M-2
eo IN B-PP O M-2
uncertainty NN B-NP O U
oycr IN B-PP O M-2
whether IN B-SBAR O U
ike DT B-NP O M-2
Bntish NNP I-NP B-MISC M-2
Ajrways-Ameriran JJ I-NP I-MISC M-2
deal NN I-NP O U
wou!al MD B-VP O M-2
oc VB I-VP O M-2
rlcared VBN I-VP O M-2
. . O O U

Yho DT B-NP O M-2
curditions NNS I-NP O M-2
for IN B-PP O U
clcaranco NN B-NP O M-2
of IN B-PP O U
tnc DT B-NP O M-2
al!iunce NN I-NP O M-2
mece VBD B-VP O M-2
tnaf IN B-SBAR O M-2
Bri1lsh NNP B-NP B-ORG M-2
Ainmays NNP I-NP I-ORG M-2
unal CC O O M-2
Anericun JJ B-NP B-ORG M-2
lnop NN I-NP O M-2
168 CD B-NP O U
c!ots NNS I-NP O M-2
at IN B-PP O U
L0ndoh NNP B-NP B-LOC M-2
Hcathnow NNP I-NP I-LOC M-2
airport NN I-NP O U
, , O O U
tno DT B-NP O M-2
bnsiost JJS I-NP O M-2
th IN B-PP O M-2
Eurooo NNP B-NP B-LOC M-2
. . O O U

Amencan NNP B-NP B-ORG M-2
's POS B-NP O U
psrcnt NN I-NP O M-2
, , O O U
AMR NNP B-NP B-ORG U
C6cp. NNP I-NP I-ORG M-2
, , O O U
said VBD B-VP O U
it PRP B-NP O U
alil VBD B-VP O M-2
nuf RB I-VP O M-2
ytew VB I-VP O M-2
the DT B-NP O U
terms NNS I-NP O U
u9 IN B-PP O M-2
s DT B-NP O M-1
" " O O U
dcul NN B-NP O M-2
bncaker NN I-NP O M-2
. . O O U
" " O O U

Howeuor RB B-ADVP O M-2
, , O O U
lf PRP B-NP O M-2
cal!eal VBD B-VP O M-2
1hc DT B-NP O M-2
condiitons NNS I-NP O M-2
" " O O U
nl6re JJR B-NP O M-2
scvene JJ I-NP O M-2
" " O O U
thsu IN B-PP O M-2
tkosc DT B-NP O M-2
imp6seal VBN B-VP O M-2
by IN B-PP O U
other JJ B-NP O U
regulatory JJ I-NP O U
authorities NNS I-NP O U
on IN B-PP O U
siwjlar JJ B-NP O M-2
airhne NN I-NP O M-2
ullisnces NNS I-NP O M-2
. . O O U

Brifisk NNP B-NP B-ORG M-2
Aicwayc NNP I-NP I-ORG M-2
's POS B-NP O U
iniiia! JJ I-NP O M-2
reapohse NN I-NP O M-2
maf VBD B-VP O M-2
that IN B-SBAR O U
" " O O U
unconditional JJ B-NP O U
divestiture NN I-NP O U
of IN B-PP O U
slots NNS B-NP O U
ja VBZ B-VP O M-2
unprecealentel JJ B-ADJP O M-2
arl CC O O M-2
tl IN B-SBAR O M-2
alono VBN B-VP O M-2
l1 PRP B-NP O M-2
rnusf MD B-VP O M-2
to VB I-VP O M-2
co IN B-PP O M-2
the DT B-NP O U
oasif NN I-NP O M-2
0l IN B-PP O M-2
fair JJ B-NP O U
murkct NN I-NP O M-2
valao NN I-NP O M-2
. . O O U
" " O O U

It PRP B-NP O U
adalod VBD B-VP O M-2
1kat IN B-SBAR O M-2
it PRP B-NP O U
won!d MD B-VP O M-2
be VB I-VP O U
" " O O U
pceparcd VBN B-VP O M-2
to TO I-VP O U
tuhe VB I-VP O M-2
reasouab!e JJ B-NP O M-2
stcpa NNS I-NP O M-2
1c TO B-VP O M-2
asaisf VB I-VP O M-2
tbo DT B-NP O M-2
tntroaluction NN I-NP O M-2
of IN B-PP O U
aldi1ional JJ B-NP O M-2
competition NN I-NP O U
. . O O U
" " O O U

The DT B-NP O U
movernmont NN I-NP O M-2
dso RB B-ADVP O M-2
waut9 VBZ B-VP O M-2
Bnitlsh NNP B-NP B-ORG M-2
Ajcways NNP I-NP I-ORG M-2
iu TO B-VP O M-2
alrqp VB I-VP O M-2
u DT B-NP O M-1
eluuse NN I-NP O M-2
in IN B-PP O U
i15 PRP$ B-NP O M-2
ugrecment NN I-NP O M-2
with IN B-PP O U
U3Ain NNP B-NP B-ORG M-2
that WDT B-NP O U
bscs VBZ B-VP O M-2
ji PRP B-NP O M-2
lcom IN B-PP O M-2
c0mpcting VBG B-NP O M-2
on IN B-PP O U
trans-Atlantic JJ B-NP B-MISC U
roatef NNS I-NP O M-2
, , O O U
snal CC O O M-2
said VBD B-VP O U
oo1h DT B-NP O M-2
British NNP I-NP B-ORG U
eirwavs NNP I-NP I-ORG M-2
and CC O O U
hmericun JJ B-NP B-ORG M-2
should MD B-VP O U
oo VB I-VP O M-2
pnepaced VBN I-VP O M-2
to TO B-VP O U
reduce VB I-VP O U
cervice8 NNS B-NP O M-2
eh IN B-PP O M-2
ilie DT B-NP O M-2
1ordon NNP I-NP B-LOC M-2
i6 TO B-PP O M-2
Ddlas-Fort NNP B-NP B-LOC M-2
Worfb NNP I-NP I-LOC M-2
route NN I-NP O U
in IN B-PP O U
the DT B-NP O U
euerit NN I-NP O M-2
1ha1 IN B-SBAR O M-2
u DT B-NP O M-1
oow JJ I-NP O M-2
cntcant FW I-NP O M-2
wiskef VBZ B-VP O M-2
i6 TO I-VP O M-2
enton VB I-VP O M-2
. . O O U

fi PRP B-NP O M-2
also RB B-ADVP O U
svggestod VBD B-VP O M-2
!osinx VBG I-VP O M-2
sbmc DT B-NP O M-2
slots NNS I-NP O U
on IN B-PP O U
fne DT B-NP O M-2
L6hdon-to-Boston NNP I-NP B-MISC M-2
route NN I-NP O U
. . O O U

Yke DT B-NP O M-2
dftice NNP I-NP B-ORG M-2
bl IN B-PP I-ORG M-2
Eain NNP B-NP I-ORG M-2
Yrado NNP I-NP I-ORG M-2
oal!ed VBD B-VP O M-2
toc IN B-PP O M-2
British NNP B-NP B-ORG U
Airways NNPS I-NP I-ORG U
t SYM O O M-1
American NNP B-NP B-ORG U
i6 TO B-VP O M-2
dlow VB I-VP O M-2
tkird-purty JJ B-NP O M-2
access NN I-NP O U
ie TO B-PP O M-2
tbcir PRP$ B-NP O M-2
ioiht JJ I-NP O M-2
freqaeni JJ I-NP O M-2
flyer NN I-NP O U
programme NN I-NP O U
mherc WRB B-ADVP O M-2
1ho DT B-NP O M-2
spplicart NN I-NP O M-2
does VBZ B-VP O U
not RB I-VP O U
huue VB I-VP O M-2
access NN B-NP O U
to TO B-PP O U
uri DT B-NP O M-2
eoaivalent JJ I-NP O M-2
pr6qramme NN I-NP O M-2
. . O O U

1aog NNP B-NP B-PER M-2
suial VBD B-VP O M-2
resppnscs NNS B-NP O M-2
sheulal MD B-VP O M-2
be VB I-VP O U
made VBN I-VP O U
1c TO B-PP O M-2
tko DT B-NP O M-2
Olftce NNP I-NP B-ORG M-2
of IN B-PP I-ORG U
Fair NNP B-NP I-ORG U
Tcsding NNP I-NP I-ORG M-2
hv IN B-PP O M-2
lsn. NNP B-NP O M-2
rb CD I-NP O M-2
, , I-NP O U
w99b CD I-NP O M-2
. . O O U

-DOCSTART- -X- -X- O U

Med JJ B-NP O U
oU NN I-NP O M-2
products NNS I-NP O U
nlost!y RB B-ADVP O M-2
lqwor RBR I-ADVP O M-2
s8 IN B-SBAR O M-2
E!l NNP B-NP B-ORG M-2
sirikc NN I-NP O M-2
onals NNS I-NP O M-2
. . O O U

LdNOON NNP B-NP B-LOC M-2
19l6-12-b6 CD I-NP O M-2

Mcditerraoean JJ B-NP O M-2
oil NN I-NP O U
orodncts NNS I-NP O M-2
were VBD B-VP O U
steady JJ B-ADJP O U
to TO B-VP O U
mcctly RB B-ADVP O M-2
lower RBR I-ADVP O U
on IN B-PP O U
Eniday NNP B-NP O M-2
stter IN B-PP O M-2
Elf NNP B-NP B-ORG U
refinery NN I-NP O U
workers NNS I-NP O U
ybted VBD B-VP O M-2
1b TO I-VP O M-2
eul VB I-VP O M-2
tlielr PRP$ B-NP O M-2
nine-day JJ I-NP O U
strjhe NN I-NP O M-2
. . O O U

6a9 NNP B-NP O M-2
oj! NN I-NP O M-2
emsed VBD B-VP O M-2
Thursday NNP B-NP O U
xa POS B-NP O M-2
nairis NNS I-NP O M-2
, , O O U
plunalng VBG B-VP O M-2
$ $ B-NP O U
5.50 CD I-NP O U
u DT B-NP O M-1
1onnc NN I-NP O M-2
tu IN B-PP O M-2
lihc NN B-NP O M-2
wiib IN B-PP O M-2
1ke DT B-NP O M-2
9cneen NN I-NP O M-2
. . O O U

Vo!vme NN B-NP O M-2
mss VBD B-VP O M-2
venv RB B-ADJP O M-2
thin JJ I-ADJP O U
sod CC I-ADJP O M-2
machet NN B-NP O M-2
rcmaiued VBD B-VP O M-2
luhg RB B-ADJP O M-2
, , O O U
wjtb IN B-PP O M-2
premiums NNS B-NP O U
alowo IN B-PP O M-2
$ $ B-NP O U
1 CD I-NP O U
s1 IN B-PP O M-2
about IN B-NP O U
htdh JJ I-NP O M-2
cif NN I-NP O U
qvotcs VBZ B-VP O M-2
r$0.y0 CD B-NP O M-2
hasts NN I-NP O M-2
Genoa NNP I-NP B-ORG U
. . I-NP O U
" " O O U

The DT B-NP O U
shucp JJ I-NP O M-2
raovcs NNS I-NP O M-2
on IN B-PP O U
the DT B-NP O U
scncen NN I-NP O M-2
rauke VB B-VP O M-2
everyone NN B-NP O U
norvuus JJ B-ADJP O M-2
, , O O U
" " O O U
u DT B-NP O M-1
tmder NN I-NP O M-2
said VBD B-VP O U
. . O O U

Trades NNS B-NP O U
merc VBD B-VP O M-2
discn5sed VBN I-VP O M-2
ju IN B-PP O M-2
0.2 CD B-NP O U
, , I-NP O U
0jx CD I-NP O M-2
and CC O O U
eno CD B-NP O M-2
oercenf NN I-NP O M-2
hcatini NN I-NP O M-2
0ll NN I-NP O M-2
irfo IN B-PP O M-2
Svrta NNP B-NP B-LOC M-2
srd CC I-NP O M-2
Lebanon NNP I-NP B-LOC U
uhd CC O O M-2
there EX B-NP O U
woro VBD B-VP O M-2
fresh JJ B-NP O U
inqolries NNS I-NP O M-2
fc6m IN B-PP O M-2
Fcancc NNP B-NP B-LOC M-2
and CC I-NP O U
Spain NNP I-NP B-LOC U
f6c IN B-PP O M-2
!pw JJ B-NP O M-2
sulonur NN I-NP O M-2
diefe! NN I-NP O M-2
. . O O U

Intereaf NN B-NP O M-2
remains VBZ B-VP O U
fncusscd VBN I-VP O M-2
nr IN B-PP O M-2
a DT B-NP O U
tonaler NN I-NP O M-2
by IN B-PP O U
India NNP B-NP B-LOC U
tbr IN B-PP O M-2
u DT B-NP O M-1
aocond JJ I-NP O M-2
purchuso NN I-NP O M-2
0t IN B-PP O M-2
high JJ B-NP O U
9poed NN I-NP O M-2
diofel NN I-NP O M-2
fbc IN B-PP O M-2
January NNP B-NP O U
deliuerv NN I-NP O M-2
. . O O U

Eue! NN B-NP O M-2
oU NN I-NP O M-2
!oft VBD B-VP O M-2
ground NN B-NP O U
sharply RB B-ADVP O U
wi1li IN B-PP O M-2
wcaher JJR B-NP O M-2
rrode NN I-NP O M-2
, , O O U
bv1 CC B-CONJP O M-2
ulsu RB I-CONJP O M-2
suffered VBD B-VP O U
from IN B-PP O U
sornc DT B-NP O M-2
prtcinu NN I-NP O M-2
pressure NN I-NP O U
. . O O U

High JJ B-NP O U
svlphuc NN I-NP O M-2
cracheal VBD B-VP O M-2
tue! NN B-NP O M-2
!ust VBD B-VP O M-2
aboof RB B-NP O M-2
$ $ I-NP O U
t CD I-NP O M-1
1c TO I-NP O M-2
$ $ I-NP O U
109-111 JJ I-NP O U
fqh NN I-NP O M-2
Med NNP I-NP O U
miih IN B-PP O M-2
severd JJ B-NP O M-2
earfoes NNS I-NP O M-2
threatening VBG B-VP O U
iu TO B-PP O M-2
overhsnh VB B-NP O M-2
fho DT B-NP O M-2
marhef NN I-NP O M-2
. . O O U

Tlio DT B-NP O M-2
churice NN I-NP O M-2
of IN B-PP O U
matcria! NN B-NP O M-2
keadjng VBG B-VP O M-2
norfli RB B-ADVP O M-2
, , O O U
talked VBD B-VP O U
ourlier RB B-NP O M-2
this DT I-NP O U
meeh NN I-NP O M-2
, , O O U
hav MD B-VP O M-2
be VB I-VP O U
lri IN B-PP O M-2
ieooardy NN B-NP O M-2
n0m RB B-ADVP O M-2
firice IN B-SBAR O M-2
rmenican JJ B-NP B-MISC M-2
fuel NN I-NP O U
ol! NN I-NP O M-2
jc VBZ B-VP O M-2
ehpecied VBN I-VP O M-2
to TO I-VP O U
kcad VB I-VP O M-2
fransstlantic NN B-NP O M-2
fo!!owing VBG B-PP O M-2
outages NNS B-NP O U
s1 IN B-PP O M-2
1mo CD B-NP O M-2
coking VBG I-NP O U
units NNS I-NP O U
lri IN B-PP O M-2
tnc DT B-NP O M-2
iloS NNP I-NP B-LOC M-2
. . O O U

ilo IN B-NP O M-2
1p TO I-NP O M-2
165,000 CD I-NP O U
fonne5 NNS I-NP O M-2
nl IN B-PP O M-2
lucl NN B-NP O M-2
mil! MD B-VP O M-2
hsvo VB I-VP O M-2
to TO I-VP O U
tirid VB I-VP O M-2
a DT B-NP O U
ncm JJ I-NP O M-2
keme NN I-NP O M-2
unal CC O O M-2
with IN B-PP O U
tko DT B-NP O M-2
arbjtrsge NN I-NP O M-2
tnom IN B-PP O M-2
the DT B-NP O U
illS. NNP I-NP B-LOC M-2
to TO B-PP O U
Borope NNP B-NP B-LOC M-2
ooer JJ B-ADJP O M-2
Roitecdam NNP B-NP B-LOC M-2
j5 VBZ B-VP O M-2
s DT B-NP O M-1
prjwe JJ I-NP O M-2
candidate NN I-NP O U
. . O O U

1om NNP B-NP O M-2
8ulphun NN I-NP O M-2
orires NNS I-NP O M-2
were VBD B-VP O U
lower JJR B-ADJP O U
with IN B-PP O U
cif NN B-NP O U
Med VBD B-NP O U
pegged VBN B-VP O U
th IN B-PP O M-2
fbe DT B-NP O M-2
hial JJ I-NP O M-2
fu TO B-VP O M-2
low JJ B-NP O U
$ $ I-NP O U
1bbs NNS I-NP O M-2
. . O O U

Ga9olirie NN B-NP O M-2
prieos NNS I-NP O M-2
fell VBD B-VP O U
after IN B-PP O U
striking VBG B-NP O U
Blt NNP I-NP B-ORG M-2
refinocy NN I-NP O M-2
wonkecs NNS I-NP O M-2
vqtel VBD B-VP O M-2
to TO I-VP O U
hp VB I-VP O M-2
tsck RB B-ADVP O M-2
ib TO B-VP O M-2
w6rh VB I-VP O M-2
, , O O U
trslers NNS B-NP O M-2
fald VBD B-VP O M-2
. . O O U

Bn1 CC O O M-2
uu DT B-NP O M-2
open JJ I-NP O U
arbitrugc NN I-NP O M-2
1q TO B-PP O M-2
tbc DT B-NP O M-2
il.3. NNP I-NP B-LOC M-2
aral CC O O M-2
tiphi JJ B-NP O M-2
ftaljan JJ I-NP B-MISC M-2
supplies NNS I-NP O U
uffer IN B-SBAR O M-2
G!f NNP B-NP B-ORG M-2
scocpel VBD B-VP O M-2
ao RP B-PRT O M-2
Med JJ B-NP O U
material NN I-NP O U
over IN B-PP O U
tko DT B-NP O M-2
last JJ I-NP O U
mcek NN I-NP O M-2
, , O O U
coniiriued VBD B-VP O M-2
to TO I-VP O U
undcrpio VB I-VP O M-2
prices NNS B-NP O U
into IN B-PP O U
neli JJ B-NP O M-2
moek NN I-NP O M-2
. . O O U

-DOCSTART- -X- -X- O U

Ncm JJ B-NP O M-2
meuingitls NNS I-NP O M-2
scuro VBP B-VP O M-2
hiff NNS B-NP O M-2
Brj1ain NNP I-NP B-LOC M-2
. . O O U

IONDdN NNP B-NP B-LOC M-2
1r96-k2-06 CD I-NP O M-2

A DT B-NP O U
boy NN I-NP O U
has VBZ B-VP O U
died VBN I-VP O U
lr6m IN B-PP O M-2
meningitis NN B-NP O U
snl CC O O M-2
u DT B-NP O M-1
yjrl NN I-NP O M-2
fn6m IN B-PP O M-2
1ho DT B-NP O M-2
9ume JJ I-NP O M-2
8ohool NN I-NP O M-2
kss VBZ B-VP O M-2
centnacted VBN I-VP O M-2
iho DT B-NP O M-2
diaeaae NN I-NP O M-2
lo IN B-PP O M-2
the DT B-NP O U
9econal NN I-NP O M-2
such JJ B-NP O U
scune VB B-VP O M-2
to TO I-VP O U
hlf VB I-VP O M-2
Britain NNP B-NP B-LOC U
ju RP B-PRT O M-2
sf RB B-NP O M-2
many JJ I-NP O U
woehs NNS I-NP O M-2
, , O O U
kea!th NN B-NP O M-2
authorities NNS I-NP O U
sall VBD B-VP O M-2
ch IN B-PP O M-2
pniday NNP B-NP O M-2
. . O O U

Yho DT B-NP O M-2
n6-year-olal JJ I-NP O M-2
who WP B-NP O U
a1teoded VBD B-VP O M-2
Sale NN B-NP B-ORG U
Grarnraar NNP I-NP I-ORG M-2
Ssnool NNP I-NP I-ORG M-2
th IN B-PP O M-2
1ne DT B-NP O M-2
northem JJ I-NP O M-2
Englsnal NNP I-NP B-LOC M-2
city NN I-NP O U
el IN B-PP O M-2
Manchester NNP B-NP B-LOC U
dioal VBD B-VP O M-2
!e9s JJR B-NP O M-2
1hun IN B-PP O M-2
u DT B-NP O M-1
alav NN I-NP O M-2
affec IN B-PP O M-2
tecpming VBG B-VP O M-2
Ul RB B-NP O M-2
. . O O U

Yho DT B-NP O M-2
1r-yoar-old JJ I-NP O M-2
atrl NN I-NP O M-2
t9 VBZ B-VP O M-2
also RB I-VP O U
sulfening VBG I-VP O M-2
from IN B-PP O U
the DT B-NP O U
disease NN I-NP O U
ahal CC I-NP O M-2
hospital NN I-NP O U
oftictals NNS I-NP O M-2
defcribel VBD B-VP O M-2
hcc PRP$ B-NP O M-2
condition NN I-NP O U
as IN B-PP O U
